"content","cmp_code","eu_code"
"Politik, Verwaltung und Akteurinnen und Akteure müssen ressortübergreifend denken und arbeiten.","303",NA
"Schnittstellen müssen ausgebaut und neu geschaffen werden.","303",NA
"DIE LINKE möchte die Förderinstrumente für diesen Wirtschaftszweig spezialisieren und ausbauen.","402",NA
"Ressortübergreifende Förderprogramme müssen eingerichtet werden.","402",NA
"Befindlichkeiten sollen durch gegenseitiges Verständnis von Kreativen und Wirtschaftsverwaltung ersetzt werden.","303",NA
"Die Kleinteiligkeit und die damit verbundene Unorganisiertheit der Kreativbranchen bedarf einer speziellen Netzwerkförderung, wie beispielsweise von Verbandsstrukturen, um Ansprechpartnerinnen und Ansprechpartner aufzubauen.","405",NA
"Die regionalen Kompetenzzentren für die Kultur- und Kreativwirtschaft sind personell zu vergrößern und besser auszustatten, damit nicht zuletzt auch Beratungsleistungen verstärkt angeboten werden können.","402",NA
"Die spezifischen Arbeitsbedingungen der Kreativen müssen verbessert werden.","701",NA
"Die Honorar- und Gehaltssituation muss genauso verbessert werden","701",NA
"wie die Alterssicherung.","504",NA
"Verbindliche Ausstellungshonorare für Einrichtungen der öffentlichen Hand können ein erster Schritt dazu sein.","502",NA
"Die Öffnung der Künstlersozialkasse für weitere Berufsgruppen aus der Kultur- und Kreativwirtschaft trüge der prekären Lage vieler Kreativer Rechnung.","504",NA
"Fortbildung muss auch für künstlerische Bereiche förderfähig sein.","605",NA
"II. Die Krise überwinden. Demokratie und Sozialstaat verteidigen – hier und europaweit",NA,NA
"Seit 2007 ist die Weltwirtschaft in der größten Krise seit 80 Jahren.","415",NA
"Für alle ist sichtbar: Der Kapitalismus erweist sich als unfähig, die brennendsten Probleme der Menschheit zu lösen.","415",NA
"Der Finanzkapitalismus setzt auf Verschärfung von sozialer Ungleichheit.","415",NA
"Er setzt darauf, Löhne und Gehälter zu drücken und die Reichen aus der Finanzierung des Gemeinwesens weitgehend zu entlassen.","415",NA
"Die Suche nach kurzfristigen Anlage- und Profitmöglichkeiten ist zum treibenden Moment der wirtschaftlichen Entwicklung geworden.","415",NA
"Demokratie wird zum Hindernis für Profitstreben erklärt und gerät unter Druck.","202",NA
"Maßgebliche Ursache dieser Krise sind Ungleichgewichte in der Außenwirtschaft in Europa.","408",NA
"Die übermäßigen Exportüberschüsse der einen führen zur Verschuldung der anderen, die zu viel importieren müssen.","408",NA
"Am Anfang jeder Krisenlösung steht: Abbau der Ungleichgewichte,","408",NA
"steigende Löhne","701",NA
"und sozial-ökologische Investitionsprogramme,","409",NA
"die Nachfrage steigern,","409",NA
"Finanzmärkte regulieren","403",NA
"und Vermögende besteuern.","503",NA
"DIE LINKE hat als einzige Partei im Deutschen Bundestag die vermeintliche »Euro-Rettung« und den Fiskalpakt abgelehnt.","110",NA
"Die Politik der Bundesregierung hat die Krise verschärft.","305",NA
"Gerettet werden nicht Staaten oder Menschen, sondern Banken und Vermögende.","305",NA
"Die Bundesregierung und die Troika nutzen die Krise zugleich für den größten Angriff auf Demokratie und Sozialstaat in Europas Nachkriegsgeschichte.","305",NA
"Die Politik der Regierung Merkel hat die Finanzmarktkrise zur Staatsschuldenkrise umgedeutet.","305",NA
"Das verkehrt Ursache und Wirkung.","305",NA
"Nicht überhöhte Ausgaben und Ansprüche haben die Krise in Europa verursacht.","305",NA
"Vielmehr ist der Dreiklang von Umverteilung nach oben, Deregulierung und Privatisierung wesentlich für die Finanz- und Wirtschaftskrise verantwortlich.","305",NA
"In Deutschland ist er mit der Agenda 2010 und der Liberalisierung der Finanzmärkte unter rot-grüner Regierung zum Durchbruch gekommen.","305",NA
"Große Unternehmen, Banken und Vermögende zahlten immer weniger Steuern.","305",NA
"Eine Krisenpolitik, die der Bankenrettung auf Kosten der Beschäftigten, Erwerbslosen, Rentnerinnen und Rentner in Europa den Vorrang gegeben hat, hat diese Entwicklung befestigt.","305",NA
"Deutschland hat – unter der Regierung Merkel und dem Finanzminister Steinbrück – eine zentrale Rolle bei der Verschärfung der Krise gespielt und die Krisenländer wie Europa insgesamt destabilisiert.","305",NA
"Durch Kürzungsdiktate (»Austerität«), die Sozialstaatlichkeit und soziale Gerechtigkeit beschädigen, wird die Logik des neoliberalen Finanzkapitalismus weiter bedient.","415",NA
"DIE LINKE will dagegen",NA,NA
"1) einen Schutzschirm für Menschen statt","504",NA
"für Banken und die Profiteure der Krise zur Kasse bitten,",NA,NA
"2) eine stabile, nachhaltige und sozial gerechte wirtschaftliche Entwicklung in Europa einleiten und","416",NA
"3) eine langfristig tragfähige Perspektive für die europäische Einigung schaffen.","110",NA
"Dafür ist es notwendig, die Talfahrt der Löhne, die durch den Niedriglohnbereich in Deutschland angefeuert wird, zu beenden","701",NA
"und die Finanzierung der EU und ihrer Mitgliedsstaaten durch europaweite Besteuerung von Reichtum zu verbessern.","414",NA
"Die Finanzmärkte und die Banken müssen demokratisch kontrolliert und gesteuert werden.","412",NA
"Eine Umverteilung von oben nach unten würde ausreichend Mittel für einen Politikwechsel für mehr soziale Gerechtigkeit bereitstellen: in Deutschland und in ganz Europa.","503",NA
"- DIE LINKE fordert gemeinsam mit der Europäischen Linken, in allen EU-Staaten eine einmalige Abgabe auf Vermögen ab einer Million Euro zu erheben.","503",NA
"Damit sollen die durch Bankenrettungen und Finanzkrise entstandenen höheren Staatsschulden zurückgeführt und die Handlungsfähigkeit der öffentlichen Hand verbessert werden,","414",NA
"ohne Kürzung von öffentlichen und sozialen Leistungen.","504",NA
"Für Betriebsvermögen wird ein gesonderter Freibetrag berücksichtigt.","402",NA
"- Sehr hohe Einkommen sollen mit einer Reichensteuer von 75 Prozent auf jeden Euro Einkommen von über einer Million Euro im Jahr besteuert werden (nach Abzug der Sozialversicherungsbeiträge).","503",NA
"- Wir setzen uns für die Einführung einer Finanztransaktionsteuer von 0,1 Prozent ein.","403",NA
"DIE LINKE setzt sich gemeinsam mit den europäischen Gewerkschaften und sozialen Bewegungen für soziale und steuerliche Mindeststandards ein.","503",NA
"Eine Angleichung der Lebensstandards nach unten muss so verhindert werden.","503",NA
"Durch internationalen solidarischen Kampf können die Lebensbedingungen verbessert werden.","107",NA
"Für einen gerechten Weg aus der Krise: keine Bankenrettungen auf Kosten der Bevölkerung",NA,NA
"Die Bundesregierung behauptet, die Krise sei von den Bevölkerungen der am höchsten verschuldeten Länder zu verantworten: durch ihren Unwillen, härter zu arbeiten und den »Gürtel enger zu schnallen«.","305",NA
"Diese Behauptung lenkt von den tatsächlichen Ursachen der Krise ab.","305",NA
"Verschwiegen wird, dass die Rettung der Banken die Staatsverschuldung in die Höhe getrieben hat – es profitieren nicht zuletzt deutsche Banken.","305",NA
"Wir wollen aus der Schuldenspirale aussteigen.","414",NA
"Die wirklichen Verursacher und Profiteure der hohen Staatsschulden müssen zur Verantwortung gezogen werden.","503",NA
"Bankenrettungen sind nicht mit Steuergeldern, sondern durch die Eigentümer und Gläubiger zu finanzieren.","414",NA
"Die Einlagen der Kleinsparerinnen und Kleinsparer sind dabei öffentlich abzusichern.","403",NA
"- Um den Bankensektor gezielt an den Krisenkosten zu beteiligen, befürworten wir die Einführung einer Bankenabgabe.","408",NA
"- Gleichzeitig muss der Kampf gegen Steuerflucht verschärft werden: durch automatische Meldepflichten für Banken, die Möglichkeit, verdächtige Guthaben einzufrieren, Entzug von Banklizenzen für nichtkooperative Banken und verbesserte Strafverfolgung gegen Steuerhinterziehung und durch Kapitalverkehrskontrollen.","605",NA
"- Kurzfristig muss die öffentliche Kreditaufnahme von der Diktatur der Finanzmärkte befreit werden.","408",NA
"Es ist nicht einzusehen, dass sich Banken billig bei der Europäischen Zentralbank (EZB) Geld leihen können, um es anschließend teuer an die Staaten weiter zu verleihen.","408",NA
"- Die Europäische Zentralbank soll die Staaten in der Eurozone in einem festgelegten Rahmen direkt finanzieren.","408",NA
"Als ersten Schritt fordert DIE LINKE die Gründung einer europäischen Bank für öffentliche Anleihen, die zu ihrer Refinanzierung Zentralbankkredite aufnehmen kann.","413",NA
"- Die Programme zu Sozialabbau und Kürzungen in der Europäischen Union werden umgehend gestoppt und rückgängig gemacht.","504",NA
"Dass die Banken sich verselbstständigt haben, hat die Finanzkrise verschärft; die Rettung der Banken durch die Staaten und ihre nachfolgende Zinspolitik hat die Staatsschuldenkrise in den europäischen Staaten beschleunigt.","403",NA
"DIE LINKE steht dafür, dass die Banken in die Verantwortung genommen werden.","403",NA
"Der Bankensektor ist umzubauen.","403",NA
"Die Aufgaben und Funktionen müssen neu gefasst werden:","403",NA
"Sie müssen zuallererst einen zuverlässigen und kostengünstigen Zahlungsverkehr inklusive einer entsprechenden Bargeldversorgung sicherstellen.","403",NA
"Zweitens müssen Banken auf die Rolle als Kapitalsammelstellen begrenzt werden, die für Sparerinnen und Sparer sichere, verständliche und nachhaltige Sparmöglichkeiten bieten, statt mit deren und weiterem Geld riskante Geschäfte zu tätigen.","403",NA
"Drittens müssen Banken ihre Finanzierungsfunktion erfüllen, indem sie die Investitionen der Unternehmen und des Staates zu annehmbaren Bedingungen über Kredite finanzieren.","412",NA
"Das Ziel muss sein, den Finanzsektor in seinem Volumen erheblich zu schrumpfen und seine ökonomische wie politische Machtposition zurückzudrängen.","408",NA
"Um das Bankensystem wieder funktionsfähig zu machen, müssen zunächst alle Verlustrisiken, die noch in den Bankbilanzen stecken, offengelegt werden.","303",NA
"Dazu müssen die gefährdeten Vermögenswerte der einzelnen Banken zu Marktpreisen in separate Einheiten ausgelagert werden.","408",NA
"Wo derzeit keine Marktpreise zu ermitteln sind, müssen die »Schrottpapiere« zum Preis von Null bewertet werden.","408",NA
"Für den Fall, dass dadurch das Eigenkapital aufgezehrt wird, wollen wir ein Verfahren für die Insolvenz und Neustrukturierung entwickeln.","408",NA
"In diesem Verfahren müssen zunächst die Eigentümer und dann die Gläubiger für die Verluste der Bank herangezogen werden.","408",NA
"Einlagen von privaten Sparerinnen und Sparern sind bis 100.000 Euro zu sichern, wie gesetzlich vorgesehen.","403",NA
"Wenn weiteres Eigenkapital vonseiten des Bundes zur Verfügung gestellt wird, wird er damit Eigentümer der Bank und nutzt dies zum direkten Einfluss auf die Geschäftspolitik.","413",NA
"- Gegen das Monopol der privaten Rating-Agenturen wollen wir eine öffentliche, europäische Rating-Agentur schaffen.","403",NA
"Ratings der privaten Agenturen dürfen nicht Gegenstand von verbindlichen Regeln der EU sein.","403",NA
"DIE LINKE fordert die Einführung eines Finanz-TÜV, der die Geschäftspraktiken der Finanzbranche und sämtliche angebotenen Finanzprodukte prüfen und vor der Einführung genehmigen muss.","403",NA
"Die Banken müssen stärker reguliert werden, risikoreiche Spekulationen sind auszuschließen.","403",NA
"Das Investmentbanking – das nur in Betriebe investiert, um hohe Renditen zu erzielen – ist als Geschäftsfeld abzuwickeln.","412",NA
"Das Finanzsystem braucht keine Spielbanken.","412",NA
"Modell des neuen Finanzwesens sind Sparkassen und Genossenschaftsbanken; die so zu schaffenden Banken werden wie die Sparkassen aufs Gemeinwohl verpflichtet.","412",NA
"- Schattenbanken wie außerbilanzielle Zweckgesellschaften, Hedgefonds und Private-Equity-Gesellschaften müssen aufgelöst werden.","403",NA
"Dies geschieht direkt, sofern sie ihren Geschäftssitz in Deutschland haben.","403",NA
"Wenn sie ihren Geschäftssitz im Ausland haben, brauchen wir indirekte Formen der Regulierung, die sich gegen Schattenfinanzplätze und die Verknüpfungen mit dem deutschen Bankensektor richten.","403",NA
"- Private Großbanken wollen wir in öffentliches Eigentum unter demokratischer Kontrolle und Verwaltung überführen,","413",NA
"Landesbanken wollen wir verkleinern und ebenfalls demokratisch kontrollieren und verwalten.","202",NA
"- Dispo-Zinsen sind auf höchstens fünf Prozent oberhalb des Zentralbankzinssatzes zu begrenzen.","412",NA
"Banken zu regulieren, kann nicht durch die Banken selbst geschehen.","403",NA
"Sie müssen demokratischen Kontrollinstanzen unterworfen werden.","403",NA
"Die Übertragung der Bankenaufsicht auf die Europäische Zentralbank (EZB) ist abzulehnen, da es dieser an unmittelbarer demokratischer Legitimation fehlt.","202",NA
"- In die Gremien gehören nicht nur »Expertinnen und Experten« oder Politikerinnen und Politiker, sondern auch Gewerkschaften, Sozialverbände, Verbraucherschutz- und Umweltverbände und andere zivilgesellschaftliche Akteure.","405",NA
"Solche Organe prüfen und kontrollieren nicht nur die Geschäftstätigkeit, sie haben auch eine Verantwortung, zur Weiterentwicklung der Geschäftsstrategie beizutragen.","202",NA
"Neustart der Europäischen Union: demokratisch, sozial, ökologisch, friedlich",NA,NA
"DIE LINKE steht für einen Neustart der Europäischen Union.","108",NA
"Gemeinsam mit anderen linken Parteien steht DIE LINKE für einen Politikwechsel in Europa: Für eine andere, eine bessere EU.","108",NA
"Ausgangspunkte unserer Politik für die Weiterentwicklung der Sozial-, Wirtschafts- und Friedensunion sind Menschen, nicht Märkte,","108",NA
"Solidarität statt brutaler Wettbewerb,","606",NA
"Demokratie und Mitbestimmung statt elitärer Hinterzimmerdiplomatie.","202",NA
"Wir wollen eine Europäische Union ohne Ausgrenzung,","503",NA
"Armut","503",NA
"und Krieg.","106",NA
"Wir wollen eine EU, in der gut entlohnte und sozial abgesicherte Arbeit und ein Leben in Würde für alle gesichert ist.","701",NA
"Wir wollen ein Europa, das nicht Massenarbeitslosigkeit, eine ‚verlorene Generation‘ der Jugend und massive Armut schafft, sondern soziale Missstände wie diese entschieden bekämpft.","503",NA
"DIE LINKE steht gegen die Pläne aller anderen im Bundestag vertretenen Parteien, die EU-Kommission zu einem sanktionsbewehrten Kontrollinstrument der Haushaltspolitik der Mitgliedstaaten zu machen.","110",NA
"Wir wehren uns gegen die Logik einer weiteren Entmachtung der Parlamente – sie widerspricht demokratischen Traditionen in Europa.","202",NA
"DIE LINKE hat den Vertrag von Lissabon abgelehnt und fordert eine grundlegende Veränderung der vertraglichen Grundlagen der EU, um die Voraussetzungen für eine demokratische, soziale, ökologische und friedliche Europäische Union zu schaffen.","110",NA
"Die Krise in Europa ist auch Ergebnis einer falsch ausgerichteten Konzeption der Europäischen Union.","110",NA
"Spätestens seit dem Vertrag von Maastricht gibt es eine umfassende neoliberale Ausrichtung, liegen die Schwerpunkte auf der Freizügigkeit des Kapitals und auf Wettbewerbsvorteilen der wirtschaftlich starken Länder.","415",NA
"In der Vergangenheit sind Versuche gescheitert, gemeinsame soziale Standards oder Korridore zu definieren.","110",NA
"Gleichzeitig werden auf der europäischen Ebene vermehrt Entscheidungen getroffen, die die Handlungsspielräume für nationalstaatliche Politik verringern.","110",NA
"Für DIE LINKE stellt sich keine Entscheidung für oder gegen das eine oder andere – wir müssen sowohl in Europa als auch in Deutschland um gute soziale Standards ringen.","503",NA
"Auch wenn die Europäische Währungsunion große Konstruktionsfehler enthält, tritt DIE LINKE nicht für ein Ende des Euro ein.","108",NA
"Voraussetzung für dessen Fortbestand ist, dass der Kurs der Austerität, der Kürzungspolitik, beendet wird.","409",NA
"Es ist die Politik von Troika, Merkel & Co, die die Gemeinschaftswährung zerstört.","305",NA
"Die Währungsunion muss vom Kopf auf die Füße gestellt und neu ausgerichtet werden, damit sie nicht die Spaltungen vertieft, sondern die Ungleichheiten überbrücken hilft","503",NA
"und eine friedliche und fruchtbare Zusammenarbeit in Europa befördert.","107",NA
"Dazu müssen die Kürzungsdiktate beendet","409",NA
"und in Zukunft die Wirtschafts-, Fiskal,- Steuer-, Sozial- und Arbeitsmarktpolitiken der Euro-Mitgliedsländer enger so abgestimmt werden, dass der heute vorherrschende Wettbewerb durch Steuer-, Sozial- und Lohndumping unterbunden wird.","108",NA
"Mittels einer Europäischen Ausgleichsunion müssen die Euro-Staaten auf das Ziel ausgeglichener Handelsströme verpflichtet werden, bei dem nicht primär Länder mit hohen Lohnzuwächsen bestraft, sondern Länder mit zu niedrigen Lohnzuwächsen und abgesenkten Sozialstandards (Stichwort Agenda 2010 und Rente erst ab 67) wie insbesondere Deutschland zu höheren Lohn- und Sozialstandards aufgefordert werden.","408",NA
"Die Antwort der europäischen Linken auf die Krise in Europa muss daher der gemeinsame Widerstand über Ländergrenzen hinweg – für höhere Löhne, bessere Sozialstandards und Arbeiterrechte – sein.","107",NA
"In Deutschland ist ein Strukturwandel erforderlich, der von der Exportorientierung hin zu einer deutlichen Stärkung der Binnenwirtschaft mit gut abgesicherten und vergüteten Arbeitsplätzen umsteuert.","701",NA
"Ein solcher Wandel, der der großen Mehrheit der Beschäftigten und Erwerbslosen in Deutschland deutlich zugutekommen würde, wäre zugleich der beste Beitrag für eine Entschärfung der Euro-Krise, denn höhere Löhne und Sozialleistungen in Deutschland reduzieren den Druck zu Sozial- und Lohnkürzungen in den anderen Euro-Ländern.","701",NA
"DIE LINKE steht für einen Neuanfang in Europa und einen grundlegenden Politikwechsel der Europäischen Union.","110",NA
"In der EU wird Wettbewerb kontrolliert – wir wollen, dass die Einhaltung von sozialen Vorschriften EU-weit überprüft und Verstöße dagegen geahndet werden.","108",NA
"- Gewerkschaften und Tarifverträge müssen europaweit gestärkt werden.","701",NA
"- Sozialstaatlichkeit muss zu den Zielen und Werten der EU gehören und höchste Priorität bei der Umsetzung der EU-Politiken haben.","504",NA
"In die Verträge muss eine »Soziale Fortschrittsklausel« aufgenommen werden, die den sozialen Grundrechten Vorrang vor den »Grundfreiheiten« des Kapitals gibt.","503",NA
"- Wir wollen, dass Lohndumping in der EU abgeschafft wird.","701",NA
"Lohn-, Steuer- und Sozialpolitik müssen in diesem Sinne aufeinander abgestimmt werden.","701",NA
"- Um mit dem finanzgetriebenen Kapitalismus zu brechen, bedarf es eines Neuanfangs in eine demokratisch kontrollierte wirtschaftliche Entwicklung.","415",NA
"- Es müssen sofort wirksame Schritte gegen Massenarbeitslosigkeit, Armut und Perspektivlosigkeit der Jugend in den Krisenländern eingeleitet werden.","706",NA
"Dazu fordert DIE LINKE ein Investitionsprogramm, das vor allem auf Entwicklung im Bereich öffentlicher und sozialer Dienstleistungen","409",NA
"und sozial-ökologische Konversion setzt.","416",NA
"Der DGB hat dazu einen »Marshall-Plan für Europa« vorgeschlagen.","404",NA
"Die Europäische Union muss zu einer tatsächlich demokratischen, sozialen, ökologischen und friedlichen Union umgestaltet werden.","110",NA
"Die Vertragsgrundlagen der Europäischen Union sind dafür nicht geeignet.","110",NA
"- Wir wollen eine Europäische Union, die Wohlstand und Wohlfahrt für alle fördert.","503",NA
"DIE LINKE fordert gemeinsam mit den Gewerkschaften eine soziale Fortschrittsklausel in den EU-Verträgen.","503",NA
"Soziale Grundrechte","503",NA
"und die Tarifautonomie müssen Vorrang vor den Binnenmarktfreiheiten haben.","701",NA
"Sozialstaatlichkeit muss in den EU-Verträgen neben Demokratie und Rechtsstaatlichkeit geschützt werden.","504",NA
"- Die in jüngster Zeit im Europäischen Rat verstärkt propagierte Schaffung einer »Echten Wirtschafts- und Währungsunion« zielt auf einen noch stärkeren Sozialabbau","110",NA
"und eine weitere Entdemokratisierung durch Einschränkung der Rechte der nationalen Parlamente","202",NA
"und die weitgehende Ausschaltung des Europäischen Parlaments.","108",NA
"Durch die immer stärkere Ersetzung von Unionsrecht durch Vereinbarungen zwischen EU-Organen und Mitgliedstaaten findet zugleich eine weitere Desintegration der EU statt.","108",NA
"Ähnliche Vorstellungen hat Bundeskanzlerin Merkel mit dem von ihr vorgeschlagenen »Pakt für Wettbewerbsfähigkeit« auf dem »Wirtschaftsgipfel« in Davos vertreten.","305",NA
"Beidem wird DIE LINKE mit Entschiedenheit entgegentreten.","305",NA
"- Von der neuerdings vielfach geforderten Freihandelszone zwischen der EU und den USA erwarten wir keine positive Entwicklung.","406",NA
"Besonders im Bereich der Landwirtschaft ließe die unbeschränkte Einfuhr gentechnisch behandelter Produkte unüberschaubare Konsequenzen befürchten.","406",NA
"Auch erwarten wir eine verschärfte Konkurrenz zwischen den jeweiligen Großunternehmen in den USA und Deutschland zu Lasten einer notwendigen aufholenden Entwicklung der EU-Mitgliedstaaten mit aktuellen wirtschaftlichen Schwierigkeiten.","406",NA
"Besonders im Bereich der Finanzdienstleistungen ist zudem eine völkerrechtliche Zementierung von Niedrigstandards – wie etwa im US-Staat Delaware – zu befürchten.","406",NA
"Auf keinen Fall kann akzeptiert werden, dass die Daseinsvorsorge uneingeschränkt Gegenstand ungeregelter Weltmarktkonkurrenz wird.","406",NA
"- Die Rechte des Europäischen Parlaments wollen wir stärken","108",NA
"und basisdemokratische Elemente in der EU schaffen und ausbauen.","202",NA
"In der EU müssen verbindliche Volksbegehren und Volksentscheide möglich werden, mit denen auch die EU-Verträge geändert werden können.","202",NA
"- Der Neuanfang Europas setzt eine grenzüberschreitende Verständigung von »unten« über die gemeinsamen Interessen und Ansprüche voraus.","202",NA
"Um Demokratie zu verwirklichen, müssen die Beschäftigten, Gewerkschaften und andere soziale Bewegungen ihre Kämpfe in Europa koordinieren und intensivieren.","202",NA
"Wir wollen auf Mindestregelungen für ein europäisches Tarif- und Sozialsystem hinarbeiten.","701",NA
"Dabei müssen die besonderen deutschen Restriktionen des Streikrechts beseitigt werden:","701",NA
"Das Recht auf politischen Streik muss in ganz Europa ausgeübt werden können.","701",NA
"- Eine demokratische Öffentlichkeit in Europa bedarf der Schaffung europaweiter öffentlich-rechtlicher Medien und Plattformen und eines gleichberechtigten Zugangs für politische und soziale Kräfte.","202",NA
"Insbesondere die deutsche Regierung drängt, die Märkte in der EU über die Interessen der Bürgerinnen und Bürger zu stellen.","202",NA
"Dadurch werden die Standards für demokratische und soziale Grundrechte beschädigt:","201",NA
"Europol hat weitreichende Befugnisse zur Datenerhebung und Speicherung.","202",NA
"Neben Daten zu Verurteilten und Verdächtigen werden auch Informationen erhoben zu: Kontakt- und Begleitpersonen, darunter bei Ermittlungen zusammengetragenes Material wie Videos und Fotos, aber auch »Lebensweisen« und »Gewohnheiten«, Datenspuren aller digitalen und analogen Kommunikationsmittel, Stimmenprofil, Blutgruppe oder Gebiss.","201",NA
"Auch die Speicherkategorien »rassische oder ethnische Herkunft, politische Meinungen, religiöse oder weltanschauliche Überzeugungen oder die Gewerkschaftszugehörigkeit« bestehen.","201",NA
"- DIE LINKE setzt sich dafür ein, dass die Grundrechte in Europa gestärkt werden:","201",NA
"gegen Profiling und verdachtsunabhängige Datenspeicherung,","201",NA
"für eine demokratische Kontrolle der Einhaltung der Grundrechte.","201",NA
"Im europäischen Haftbefehl und der europäischen Ermittlungsanordnung muss das Rechtauf anwaltliche Unterstützung und Übersetzung gesichert werden.","201",NA
"Die Reisefreiheit muss innerhalb von Europa für alle gelten.","201",NA
"Die EU ist der größte Rüstungsexporteur der Welt mit einem Weltmarktanteil von 34 Prozent.","105",NA
"In der Krise wuchs der Gesamtumsatz der internationalen Rüstungsgeschäfte in den letzten fünf Jahren um ein Viertel.","105",NA
"Wir wollen Europa abrüsten.","105",NA
"Das betrifft die Produktion und den Export von Waffen – und die Militarisierung der Außengrenzen:","105",NA
"- Die EU-Rüstungsagentur fördert Rüstungsproduktion und -export.","105",NA
"DIE LINKE will die EU-Rüstungsagentur abschaffen","105",NA
"und Rüstungsexporte EU-weit verbieten.","105",NA
"- Frontex, die Agentur zur »Sicherung« der Außengrenzen, ist und bleibt Symbol der unmenschlichen Abschottungspolitik der EU gegenüber Menschen in Not.","0",NA
"DIE LINKE will Frontex auflösen und kämpft für eine humane und solidarische Flüchtlingspolitik.","705",NA
"- Die Dublin-II-Verordnung legt fest, in welchem Mitgliedsstaat ein Asylantrag gestellt werden kann, und ist faktisch eine Drittstaatenregelung.","705",NA
"Ein Asylantrag kann meist nur in dem Land gestellt werden, in dem die Außengrenzen der EU überschritten wurden.","705",NA
"Die Verordnung ist Grundlage für die unmenschliche Asyl- und Abschottungspolitik.","705",NA
"Wir wollen ein gerechtes und solidarisches System der Verantwortlichkeit für Flüchtlinge in der Europäischen Union schaffen.","503",NA
"Dafür muss das Zuständigkeitsprinzip der »illegalen Einreise« durch das Prinzip der »freien Wahl des Mitgliedsstaates« ersetzt werden.","201",NA
"- DIE LINKE setzt sich für die bedingungslose Aufhebung des »Gemeinsamen Standpunktes« der EU gegenüber Kuba sowie für die Beendigung der US-amerikanischen Blockadepolitik gegen Kuba ein.","107",NA
"III.  Friedlich  und  gerecht  in  der  Welt.  Nein  zum  Krieg",NA,NA
"Politische, wirtschaftliche und soziale Ungerechtigkeit sowie die Konkurrenz um knappe Ressourcen führen zu Gewalt und Krieg.","106",NA
"Große Teile der Weltbevölkerung leiden unter Armut und Hunger, Menschen sterben an behandelbaren Krankheiten, an mangelndem Zugang zu sauberem Trinkwasser.","107",NA
"","106",NA
"Krieg darf kein Mittel der Politik sein.","106",NA
"Durch Kriege werden Menschen getötet, aber auch ihre Umwelt und Lebensräume zerstört.","106",NA
"Um Krieg und Gewalt zu beenden und allen Menschen ein gutes Leben zu ermöglichen, müssen globale friedliche und kooperative Lösungen gefunden werden.","106",NA
"Das geht nur, wenn Konflikte friedlich gelöst werden,","106",NA
"wenn konsequent abgerüstet","105",NA
"und die Weltwirtschaftsordnung gerecht organisiert wird – und mit internationaler Solidarität.","503",NA
"Der Rückzug aller deutschen Soldatinnen und Soldaten aus den Auslandseinsätzen","105",NA
"und ein Verbot von Rüstungsproduktion und Rüstungsexporten – das wären wichtige erste Schritte auf diesem Weg.","105",NA
"Wir wollen die Rüstungsindustrie auf zivile Produktion umbauen, so dass die Arbeit der Beschäftigten nicht im Dienste von Krieg und Zerstörung steht.","105",NA
"Statt Milliarden für Rüstung und Militär auszugeben,","105",NA
"sollen alternative Energien,","501",NA
"der öffentliche Verkehr mit neuen Verkehrssystemen","411",NA
"und die öffentliche Daseinsvorsorge ausgebaut werden.","504",NA
"Konflikte friedlich lösen – Auslandseinsätze beenden",NA,NA
"Wenn die Bundesregierung von »deutschen Interessen« spricht, sind fast immer wirtschaftliche Interessen wie Rohstoffsicherung oder der Zugang zu Absatzmärkten gemeint.","103",NA
"Um diese zu sichern, haben CDU/ CSU, FDP, SPD und Grüne offen militärische Mittel eingesetzt, mit Krieg gedroht und Krieg geführt.","103",NA
"DIE LINKE stellt sich gegen jede imperialistische Politik","103",NA
"und steht für eine konsequente Friedenspolitik.","106",NA
"Deutschland und die EU sollen sich weder an Völkerrechtsbruch und Kriegen beteiligen noch diese direkt oder indirekt unterstützen.","106",NA
"Keine Soldaten, keine Waffen, kein Geld für die Kriege dieser Welt!","105",NA
"DIE LINKE lehnt eine Militarisierung der Außenpolitik ab.","106",NA
"- Wir fordern den sofortigen, vollständigen und bedingungslosen Abzug der Bundeswehr aus Afghanistan","105",NA
"und dass nahtlos ein tragfähiges, ziviles Konzept umgesetzt wird, das dem afghanischen Staat ermöglicht, die bisher in Teilen von der Bundeswehr übernommenen Sicherheitsaufgaben selbst zu gewährleisten,","107",NA
"sowie die Beendigung aller anderen Auslandseinsätze der Bundeswehr.","105",NA
"Wir setzen uns für die lückenlose Aufklärung und ggf. strafrechtliche Verfolgung von Verbrechen und Angriffen, insbesondere auf Zivilpersonen, seitens der Sicherheitskräfte und Soldaten in den unter deutscher Beteiligung stehenden Auslandseinsätzen ein.","105",NA
"- Die Bundesrepublik soll die Gelder, die insgesamt bisher für den Bundeswehreinsatz in Afghanistan verwendet werden, in ihrer Gesamtsumme für mindestens zehn Jahre für zivile Projekte und Wiederaufbau in Afghanistan zur Verfügung stellen.","107",NA
"- Wir lehnen es ab, dass deutsche Soldatinnen und Soldaten andere Armeen ausbilden, die dann ihrerseits direkt oder indirekt in Kriegshandlungen involviert sind.","105",NA
"- Wir wenden uns gegen einen zivilmilitärischen Europäischen Auswärtigen Dienst, die Beteiligung an Einsätzen im Rahmen der GASP und ESVP","110",NA
