"content","cmp_code","eu_code"
"Auch auf die Aufklärung über Menschenrechte, Bürgerrechte und Sozialrechte","201",0
"und auf die Sensibilisierung für die Gleichberechtigung von Frauen und Männern muss großes Augenmerk gelegt werden.","503",0
"Frauen mit Migrationshintergrund spielen für die Integration von Zuwandererfamilien eine zentrale Rolle.","705",0
"Daher stehen wir Frauen im Integrationsprozess zur Seite","705",0
"und stärken Zuwanderinnen, die sich in einer Notsituation befinden.","705",0
"Mädchen und junge Frauen müssen an allen Angeboten des schulischen Lebens teilnehmen können.","705",0
"Wir wollen ihre Bildungsmöglichkeiten verbessern, damit sie gleichberechtigt am gesellschaftlichen Leben unseres Landes teilhaben können.","705",0
"Wir wollen die Erwerbsquote der Frauen mit Migrationshintergrund erhöhen.","705",0
"Sprachangebote wurden bereits in den Integrationskursen speziell für Frauen zugeschnitten und durch eine Kinderbetreuung zugänglicher gemacht.","705",0
"Die fast 600 000 Migrantenunternehmerinnen und -unternehmer leisten heute einen großen Beitrag für die deutsche Volkswirtschaft.","401",0
"Sie haben eine Vorbildfunktion.","401",0
"Durch gezielte Beratung und Qualifizierung wollen wir bestehende Migrantenunternehmen stärken","402",0
"und neue Existenzgründer gewinnen.","402",0
"Zwangsverheiratung ist eine Verletzung unseres freiheitlich-demokratischen Werteverständnisses","201",0
"und eine eklatante Menschenrechtsverletzung.","201",0
"Im Kampf gegen Zwangsehen werden wir einen eigenständigen Straftatbestand für Zwangsheirat einführen.","605",0
"Die sexuelle Ausbeutung von Opfern von Menschenhandel und Zwangsprostitution muss unter Strafe gestellt werden.","605",0
"II.5 Kulturnation: Identität pflegen – Kreativität entfalten",NA,NA
"Deutschland ist eine europäische Kulturnation.","601",0
"Das reiche kulturelle Erbe, das aus der Vielfalt der Länder und Regionen in Deutschland resultiert, prägt unsere nationale Identität.","601",0
"Unsere Gesellschaft ist heute mehr denn je darauf angewiesen, Kreativität zu entfalten, um Wohlstand zu sichern.","408",0
"Wir müssen Menschen die Freiheit und die Sicherheit geben, sich durch ihre künstlerische Gestaltungskraft eine auch wirtschaftlich erfolgreiche Existenz zu schaffen","502",0
"und andere kulturell zu bereichern.","502",0
"Wir bekennen uns zur Freiheit der Kunst.","502",0
"Staat und Politik sind nicht für die Kunst, ihre Ausdrucksformen oder Inhalte zuständig,","502",0
"wohl aber für die Bedingungen, unter denen Kunst und Kultur gedeihen können.","502",0
"Freie und starke Medien sind ein wesentliches Element unserer freiheitlichen Ordnung.","201",0
"Die Digitalisierung und das Internet stellen Kultur und Medien vor grundlegende Herausforderungen.","502",0
"Wir wollen diesen Innovationsschub in Deutschland unterstützen.","411",0
"Er muss so gestaltet werden, dass neben der Vielfalt und der Qualität der Medien auch das Bewusstsein für den Wert kultureller Leistungen gestärkt wird.","502",0
"Eine unmittelbare oder mittelbare finanzielle Beteiligung politischer Parteien an nicht klar in ihrem parteipolitischen Auftrag erkennbaren Medien und Medienunternehmen lehnen wir ab.","201",0
"Wir haben die Ausgaben des Bundes für die Kultur in den vergangenen Jahren deutlich erhöht.","502",0
"Dazu stehen wir auch in der internationalen Finanz- und Wirtschaftskrise.","502",0
"Kulturförderung ist keine Subvention, sondern eine unverzichtbare Investition in die Zukunft unserer Gesellschaft.","502",0
"Die Kultur- und Kreativwirtschaft sind wichtige Standortfaktoren unseres Landes mit hohem Wachstumspotenzial.","502",0
"Die Stärkung kreativer Potenziale besitzt herausragende Bedeutung für die Wettbewerbsfähigkeit Deutschlands.","408",0
"Wir werden die Initiative Kultur- und Kreativwirtschaft fortführen und weiter ausbauen.","502",0
"CDU und CSU haben Änderungen beim Arbeitslosengeld I zur besseren sozialen Absicherung von Kulturschaffenden durchgesetzt, die bisher auf drei Jahre befristet sind.","502",0
"Wir werden sie, wenn sie sich bewähren, entfristen","502",0
"und die Notwendigkeit weiterer Verbesserungen auch für die Kulturbranche prüfen.","502",0
"Die Künstlersozialversicherung ist eine wichtige kulturpolitische Errungenschaft von CDU und CSU und wird fortgeführt.","502",0
"Wir werden bürokratische Erleichterungen im Bereich der Abgabenerhebung prüfen.","303",0
"Der Deutsche Filmförderfonds hat unser Land als Filmstandort international gestärkt.","502",0
"Wir stehen zur Fortführung dieser erfolgreichen und transparenten Förderung des deutschen Films über das Jahr 2012 hinaus.","502",0
"Wir werden sie den neuen Herausforderungen auf dem internationalen Filmmarkt verlässlich anpassen.","502",0
"Neue digitale Techniken tragen zu Innovationen","411",0
"und einem deutlichen Wachstum in der Zukunft bei.","410",0
"Wir wollen das Kino als Kulturgut attraktiv erhalten.","502",0
"Das Markenkennzeichen des öffentlichrechtlichen Rundfunks muss die Qualität sein.","502",0
"Auch der private Rundfunk hat eine gesellschaftliche Verantwortung und darf auf Qualität im Programm nicht verzichten.","502",0
"Die Rundfunkanstalten werden aufgefordert, Qualitätskriterien für ihre Programme unter Einbeziehung der Gremien transparent zu entwickeln und die Einhaltung der Kriterien in der Umsetzung zu überprüfen.","502",0
"Es ist eine gemeinsame Aufgabe von Politik und Verlagen, verstärkt das Bewusstsein für den Wert und die Relevanz von Zeitungen und Zeitschriften in der Gesellschaft als Kulturgut zu verankern.","502",0
"Im Online-Bereich dürfen die Verlage nicht schlechter gestellt werden als andere so genannte Werkvermittler.","403",0
"Falls erforderlich werden wir ein eigenes Leistungsschutzrecht für Verlage zum Schutz der Presseprodukte im Internet schaffen.","403",0
"Wir wollen, dass die nationale Identität und die kulturelle Vielfalt in Europa stärker berücksichtigt werden.","601",0
"Kultur- und Medienpolitik auf europäischer Ebene muss von unten nach oben wachsen.","110",0
"Wir streben eine noch engere Zusammenarbeit von Bund und Ländern in der europäischen Medienpolitik an, um deutsche Positionen erfolgreich vertreten zu können.","110",0
"Dem zunehmenden Wert des geistigen Eigentums für die Kreativen muss durch die Sicherung der Rechtsstellung der Urheber im digitalen Zeitalter durch das Urheberrecht Rechnung getragen werden.","502",0
"CDU und CSU setzen sich für einen fairen Ausgleich der Interessen von Künstlern, der Kultur- und Kreativwirtschaft, dem Verbraucher- und Datenschutz sowie der Technologieanbieter ein.","403",0
"Wir setzen uns dafür ein, national wertvolles Kulturerbe besser zu sichern und leichter zugänglich zu machen.","502",0
"Unser kulturelles Erbe ist ein Schatz, den wir hüten und weitertragen wollen.","502",0
"Dazu gehört auch die Bewahrung unseres Filmerbes.","502",0
"Wir werden mit einer engagierten auswärtigen Kultur- und Bildungspolitik einen wichtigen Beitrag zur Pflege internationaler Zusammenarbeit leisten,","502",0
"die Kenntnis der deutschen Sprache fördern","601",0
"und ihre Stellung in der Welt stärken.","601",0
"Auswärtige Kultur- und Bildungspolitik erschließt uns andere Länder und Kulturkreise.","502",0
"Sie soll ein umfassendes, historisch und kulturell breit fundiertes Bild von Deutschland zeigen.","502",0
"Wir werden die Zusammenarbeit mit den Mittlern der Auswärtigen Kultur- und Bildungspolitik den Goethe-Instituten, der Deutschen Welle, der Humboldt-Stiftung, dem Deutschen Akademischen Austauschdienst, den Auslandsschulen, dem Deutschen Archäologischen Institut und vielen mehr – verlässlich fortführen.","502",0
"II.6 Zur aktiven Bürgergesellschaft ermutigen",NA,NA
"CDU und CSU wollen, dass die Gesellschaft in Deutschland ein menschliches Gesicht zeigt und behält.","606",0
"Das ehrenamtliche Engagement und der bürgerschaftliche Einsatz vieler Frauen und Männer bereichern unsere Gesellschaft.","606",0
"Freiheit und Verantwortungsbereitschaft gehören zusammen.","606",0
"Wir wollen eine neue Partnerschaft von Bürgern und staatlichen Institutionen nach dem Konzept der „aktiven Bürgergesellschaft“.","606",0
"Wir wollen Eigeninitiative und Selbstorganisation der gesellschaftlichen Gruppen stärken","401",0
"und so eine neue Balance zwischen Eigen- und Gemeinwohl herbeiführen.","606",0
"Wir wollen ehrenamtliches Engagement erleichtern, die Bürgerinnen und Bürger zu ehrenamtlichem Engagement ermutigen und den ehrenamtlich Tätigen den Rücken stärken.","606",0
"Mit dem Zukunftsprojekt „Ehrenamt“ werden wir dafür exemplarische Beispiele unterstützen.","606",0
"Wir messen den christlichen Kirchen eine große Bedeutung für das geistige Klima und das menschliche Miteinander in Deutschland zu.","603",0
"Religionsgemeinschaften vermitteln Werte, die einen positiven Einfluss auf unsere Gesellschaft ausüben.","603",0
"Mit ihrem Engagement sind sie Teil unseres Landes.","603",0
"Wir achten religiöse Bekenntnisse.","603",0
"Sie stiften für viele Menschen den Sinn ihres Lebens und tragen so zur Wertorientierung bei.","603",0
"Wir wissen: Die Präsenz der christlichen Kirchen und der vielfältigen mit ihnen verbundenen Organisationen im öffentlichen Raum leistet einen unverzichtbaren Beitrag, die in der christlich-abendländischen Tradition wurzelnden Wertegrundlagen unseres Gemeinwesens zu festigen und an kommende Generationen weiterzugeben.","603",0
"Kirchen und Religionsgemeinschaften leisten mit vielfältigen Verbänden vor allem auf dem Feld der sozialen Dienste, in der Pflege, im Gesundheitswesen und im Bildungsbereich eine hervorragende Arbeit.","603",0
"Am besonderen Verhältnis von Staat und Kirchen im Grundgesetz, wozu die Kirchensteuer gehört, halten wir deshalb fest.","603",0
"Ausdruck der bewährten Partnerschaft sind auch die Seelsorge an den Soldatinnen und Soldaten der Bundeswehr und die theologischen Fakultäten an deutschen Universitäten.","603",0
"Der hohe Anteil der ehrenamtlichen Kräfte bei Feuerwehr, Rettungsdiensten, Hilfsorganisationen und Technischem Hilfswerk stellt ein außergewöhnlich hohes Maß bürgerschaftlicher Mitwirkung dar.","606",0
"Er sichert ein flexibles System effizienter Gefahrenabwehr und Hilfeleistung, das zudem für den Bürger außerordentlich günstig ist.","606",0
"Diejenigen, die sich aufopfernd und unentgeltlich rund um die Uhr für die Sicherheit ihrer Mitmenschen einsetzen, müssen deshalb dauerhaft unterstützt werden.","606",0
"Sie sind Vorbilder in unserer Gesellschaft.","606",0
"Schon jetzt engagieren sich Frauen und Menschen mit Migrationshintergrund bei Feuerwehr und Hilfsorganisationen;","606",0
"mit Blick auf eine immer älter werdende Gesellschaft werden sie mehr denn je gebraucht.","606",0
"Wir wollen daher alles dafür tun, diese Dienste attraktiv zu gestalten und die Angehörigen dieser Dienste dauerhaft zu unterstützen.","606",0
"Wir treten deshalb dafür ein, die Investition in Ausstattung, Aus- und Fortbildung der Angehörigen der Feuerwehren, Hilfsorganisationen und Rettungsdienste deutlich auszubauen.","606",0
"Wir werden Nachteile für die Feuerwehren, die Rettungsdienste, die technischen Hilfsdienste und den Katastrophenschutz durch die Umstellung auf die Fahrzeugklassen des EU-Führerscheins so schnell wie möglich beseitigen.","606",0
"CDU und CSU unterstützen das große Engagement und den fruchtbaren Wettbewerb der Ideen und Initiativen in der Hilfe für Mitmenschen in unserem Land.","606",0
"Die Arbeit der Wohlfahrtsverbände und privaten Organisationen","606",0
"sowie der vielfältigen Selbsthilfegruppen sind für eine menschliche Gesellschaft unverzichtbar.","606",0
"Wir wissen, dass neben der staatlichen Verantwortung bürgerschaftliches Engagement für ein kulturelles Leben unersetzlich ist, an dem alle teilhaben können.","606",0
"Wir wollen den vielfältigen ehrenamtlichen Einsatz für kulturelle Angebote und Entfaltungsmöglichkeiten – von der Musik bis zum darstellenden Spiel, von der Suche nach neuen Ausdrucksformen bis zur Brauchtumspflege nachdrücklich unterstützen.","502",0
"Der Bürger ist durch das Spenden von Zeit und Geld einer der wichtigsten Kulturförderer in Deutschland.","606",0
"Wir haben die Rahmenbedingungen für private Kulturförderung durch Stiftungen, Mäzenatentum und Sponsoring weiter verbessert","401",0
"und damit das Ehrenamt gestärkt.","606",0
"Bürokratische Hürden sollen weiter abgebaut werden.","303",0
"Die Empfehlungen der Enquete- Kommission „Kultur in Deutschland“ des 15. und 16. Deutschen Bundestages sollten hierbei herangezogen werden.","502",0
"Wir werden für mehr Anerkennung für das Ehrenamt sorgen","606",0
"und ehrenamtlich Engagierte von Bürokratie entlasten.","303",0
"Wir dringen auf die Anerkennung von ehrenamtlicher Arbeit und geleisteten Freiwilligen- Jahren in den Berufsbiografien.","606",0
"Wir wollen die Einrichtung von Ehrenamtsbörsen und Freiwilligenagenturen anstoßen und fördern.","606",0
"Wir wollen die Ehrenamtscard als ein zentrales Element der Ehrenamtskultur weiterentwickeln.","606",0
"Dienstleistungen zur organisatorischen Unterstützung von Jugendfreiwilligendiensten, die für einzelne Vereine in deren Dachverbänden erbracht werden, sind bisher umsatzsteuerpflichtig.","606",0
"Das werden wir ändern und Ungleichbehandlungen der Sportvereine im Kinder- und Jugendhilferecht beseitigen.","606",0
"Für ehrenamtlich geführte Vereine mit gelegentlichem Schankbetrieb sollen Form- und Meldevorschriften im Steuerrecht vereinfacht werden.","303",0
"Sportler sind Botschafter Deutschlands in der Welt.","502",0
"Der Sport eint, bildet, aktiviert, begeistert und integriert.","502",0
"Sport trägt zur Ausbildung humaner Werte wie Fairness, Gemeinsinn, Leistung, Wettbewerb, Verantwortung, Erkennen eigener Grenzen und Achtung anderer bei.","502",0
"Jeder dritte Deutsche gehört einem Sportverein an.","502",0
"Die Vereine sind die Basis des deutschen Sports.","502",0
"Die verlässliche Förderung der Vereine","502",0
"und der dort Ehrenamtlichen sind wesentliche Ziele unserer Sportpolitik.","606",0
"Sport, Bewegung und Ernährung leisten einen wichtigen Beitrag zur Erhaltung der Gesundheit.","502",0
"Vorschulischer Bewegungserziehung und Schulsport kommt eine besondere Bedeutung zu, ebenso dem Seniorensport.","502",0
"Wir bekennen uns zum Leistungsprinzip im Sport","502",0
"und zu einem humanen Spitzensport, der eine wichtige Vorbildfunktion hat.","502",0
"Spitzensport übt eine wichtige Vorbildfunktion für den Breitensport aus.","502",0
"Wir werden die bewährte Sportförderung bei der Bundeswehr, der Bundespolizei und im Zoll fortführen.","502",0
"Sportverbände müssen Doping konsequent bekämpfen.","605",0
"Wir werden dies tatkräftig unterstützen.","605",0
"Wir werden prüfen, ob die neu eingeführte Strafbarkeit des Besitzes von Dopingmitteln in nicht geringen Mengen für eine effektive Dopingbekämpfung ausreichend ist.","605",0
"Wir setzen uns für neue Konzepte der gezielten und systematischen Förderung des sportlichen Nachwuchses ein.","502",0
"Sportliche, schulische und berufliche Bildung müssen aufeinander abgestimmt und koordiniert werden.","506",0
"Intakte Sportstätten und eine vielfältige Sportinfrastruktur sind unabdingbare Voraussetzungen für ein reges Sporttreiben in Breite und Spitze.","502",0
"Die Sportstättenförderung des Bundes werden wir fortsetzen.","502",0
"Wir werden das Immissionsschutzrecht nach dem Grundsatz umgestalten, dass für Sportplätze und ähnliche Gemeinschaftseinrichtungen keine strengeren Grenzwerte als für Straßen gelten sollen.","502",0
"Das bürgerschaftliche Engagement mit und von Zuwanderern zur Gestaltung des Zusammenlebens wirkt identitätsstiftend.","606",0
"Es vermittelt die positive Erfahrung gesellschaftlicher Anerkennung.","606",0
"Wir wollen es daher besonders fördern.","606",0
"Gerade der Sport ist dabei ein wichtiger Vorreiter.","502",0
"Er vermag es, Menschen über die Grenzen der Sprachen, Kulturen und Religionen hinweg zusammenzubringen und dabei Werte und Normen zu vermitteln.","502",0
"Gemeinsam mit dem organisierten Sport sind Fortschritte etwa bei der Ausbildung von Übungsleitern und der Gewinnung ehrenamtlicher Helfer erzielt worden.","502",0
"Über den Sport wollen wir weitere Verbesserungen bei der Integration von Menschen mit Migrationshintergrund in Deutschland erreichen.","607",0
"Wir setzen die Förderung des Behindertensports fort.","705",0
"Die Möglichkeiten und Anreize für Menschen mit Behinderung, Sport treiben zu können, müssen erweitert werden.","705",0
"Der barrierefreie Zugang zu Sportstätten muss gewährleistet sein.","705",0
"Unser Grundsatz in der Politik für Menschen mit Behinderungen ist die Beteiligung der Betroffenen als Experten in eigener Sache bei allen Entscheidungen.","705",0
"Ziel ist, alle Lebensbereiche für Menschen mit und ohne Behinderungen zu gestalten.","705",0
"Voraussetzung hierfür ist Barrierefreiheit in allen Bereichen von Schule über Ausbildung bis zum Beruf sowie von Verkehr über Medien und Kommunikationstechnik bis hin zum Städtebau.","705",0
"Politische Entscheidungen, die Menschen mit Behinderungen direkt oder indirekt betreffen, müssen sich an den Inhalten der UN-Konvention über die Rechte der Menschen mit Behinderungen messen lassen.","705",0
"CDU und CSU wollen die sogenannten „Gemeinsamen Servicestellen“ so stärken, dass sie die im Gesetz vorgesehene qualifizierte, unabhängige Beratung und Koordinierung tatsächlich leisten.","303",0
"Damit erreichen wir, dass Menschen mit Behinderung ein möglichst selbstbestimmtes Leben führen können.","705",0
"Wir wollen das auch mit Eingliederungszuschüssen","503",0
"und durch Berufsbildungswerke und Berufsförderwerke fair unterstützen.","503",0
"III. Deutschland lebenswert erhalten",NA,NA
"CDU und CSU wissen um den besonderen Wert von Heimat.","603",0
"Gerade in Zeiten wachsender Globalisierung und einer zunehmenden Entwurzelung brauchen die Menschen Halt und Orientierung.","603",0
"Die eigene Herkunft, das gewohnte Umfeld – all das sind mehr als nur äußere Umstände.","603",0
"Heimat ist für uns nicht nur ein Ort.","603",0
"Heimat bedeutet für uns Lebensgefühl, Kultur und das Bekenntnis zu seinen Wurzeln.","603",0
"Wir wollen, dass Deutschland unsere lebensund liebenswerte Heimat bleibt.","601",0
"Schließlich ist gerade dies ein Urmotiv des bürgerlich- konservativen Handelns in der Politik: die Liebe zur Heimat.","603",0
"Mit der Bereitschaft unsere Pflichten zu erfüllen, Verantwortung zu übernehmen und Solidarität zu üben, wollen wir unserem Land dienen.","305",0
"Die überwältigende Mehrheit der Menschen in Deutschland identifiziert sich mit unserem Land, mit seiner Sprache und Kultur und den Werten des Grundgesetzes.","601",0
"Demokratie und Rechtsstaat, die Soziale Marktwirtschaft, Innovationskraft und Soziale Sicherheit, Weltoffenheit und ehrliches Interesse für andere Länder und Kulturen, Hilfsbereitschaft in Notlagen überall in der Welt – das alles und vieles mehr ist Grund, stolz auf Deutschland zu sein.","601",0
"Die Identifikation mit dem eigenen Land stärkt Mut und Zuversicht.","601",0
"III.1 Aus Verantwortung vor der Geschichte und unseren Werten handeln",NA,NA
"In diesem Jahr feiern wir 60 Jahre Gründung der Bundesrepublik Deutschland und 20 Jahre friedliche Revolution in der ehemaligen DDR.","601",0
"Das 1949 verabschiedete Grundgesetz hat die Grundlage für die weitere demokratische und rechtsstaatliche Entwicklung Deutschlands in Frieden, Freiheit und Wohlstand gelegt.","203",0
"Mit der friedlichen Revolution von 1989 schufen die Bürger der ehemaligen DDR aus eigener Kraft und im Vertrauen auf Freiheit, Demokratie und Soziale Marktwirtschaft die Voraussetzungen für die historische Chance zur Überwindung der Teilung unseres Landes.","601",0
"Diese historischen Erfahrungen und Werte sind die Grundlage für den Zusammenhalt in unserer Gesellschaft und tragen die Leitkultur in Deutschland.","601",0
"Unsere Kultur ist in Geschichte, Gegenwart und Zukunft europäisch geprägt und orientiert.","108",0
"Diese europäische Dimension wird im Zuge der fortschreitenden Einigung Europas weiter an Bedeutung gewinnen.","108",0
"Alle wichtigen historischen Weichenstellungen auf dem Weg zu einem in Frieden und Freiheit vereinten Deutschland – die Westbindung, die Soziale Marktwirtschaft, die europäische Einigung – wurden von CDU und CSU durchgesetzt.","305",0
"Die Kraft dazu hatten und haben wir, weil unsere Politik auf einer festen Basis von Werten gründet:","603",0
"Das christliche Menschenbild ist und bleibt für CDU und CSU der Orientierungspunkt.","603",0
"Der Mensch ist für uns nicht das Maß aller Dinge, denn wir wissen um seine Fehlerhaftigkeit und seine Verantwortung vor Gott.","603",0
"Zugleich steht der Mensch, zu dessen unantastbarer Würde wir uns bekennen, im Mittelpunkt unserer Politik.","201",0
"Aus diesen Quellen schöpfen wir die Zuversicht, Deutschland gestärkt aus der schwierigen Lage zu führen, in die unser Land durch die internationale Wirtschafts- und Finanzmarktkrise geraten ist.","305",0
"Wir erinnern an den Nationalsozialismus und seine grauenhaften Verbrechen, die millionenfach Tod und Leid über die Welt gebracht und vor allem mit der Ermordung von sechs Millionen Juden in Europa eine unauslöschliche Mahnung hinterlassen haben.","201",0
"Diese Erinnerung nicht in Vergessenheit geraten zu lassen ist um so wichtiger, als bald keine Zeitzeugen mehr von ihren Schicksalen berichten können.","502",0
"Verantwortung gebietet Gedenken.","502",0
"Wir führen die bewährte Gedenkstättenförderung des Bundes nach der Konzeption „Verantwortung wahrnehmen, Aufarbeitung verstärken, Gedenken vertiefen“ verlässlich fort.","502",0
"Die Geschichte der deutschen Teilung und der SED-Diktatur müssen zentraler Inhalt des Schulunterrichts in ganz Deutschland werden.","506",0
"Dabei sind verstärkt Zeitzeugen zu Gesprächen einzuladen, die den Unterdrückungsapparat der DDR verdeutlichen können.","506",0
"Wir wollen, dass allen Schülerinnen und Schülern einmal die Teilnahme einer Klassenfahrt nach Berlin angeboten werden kann.","506",0
"Berlin macht die Schatten- und Lichtseiten der deutschen Geschichte erlebbar und erfahrbar.","502",0
"Museen in den ehemaligen Stasi-Gefängnissen sollen das Gedenken an die Opfer wach halten.","502",0
"CDU und CSU unterstützen die zügige Umsetzung des Bundestagsbeschlusses zum Bau des Humboldt-Forums am historischen Ort und in der äußeren Gestalt des Berliner Stadtschlosses.","502",0
"Die Stiftung „Flucht, Vertreibung, Versöhnung“ hat die Aufgabe, in Berlin das Schicksal der deutschen Heimatvertriebenen zu dokumentieren, der Wahrheit zu dienen, Brücken zu bauen und die Völkerverständigung zu fördern.","502",0
"CDU und CSU halten daran fest, dass die Verbände der deutschen Heimatvertriebenen über ihre Vertretung im Rat der Stiftung „Flucht, Vertreibung, Versöhnung“ selbst entscheiden können.","705",0
"Für uns steht fest: Das kulturelle Erbe der deutschen Vertriebenen ist fester Bestandteil der deutschen Kulturnation und Teil der deutschen und europäischen Identität.","705",0
"Wir werden dies unter Einbeziehung der Vertriebenen und ihrer Verbände verlässlich weiter fördern, wie zum Beispiel durch die Einrichtung eines Sudetendeutschen Museums in München.","502",0
"Wir werden bei der personenstands- und melderechtlichen Erfassung der Geburtsorte von Vertriebenen die völkerrechtliche Position Deutschlands wahren.","705",0
"Das Recht auf die Heimat gilt.","705",0
"Vertreibungen jeder Art müssen international geächtet","201",0
"und verletzte Rechte anerkannt werden.","201",0
"CDU und CSU bekennen sich zur Geschichte aller Deutschen.","705",0
"Wir sehen eine besondere Verantwortung für die Aussiedler, die lange und hart unter den Folgen des Zweiten Weltkrieges und des Stalinismus gelitten haben.","705",0
"Wir treten für das im Grundgesetz garantierte Recht zur Aussiedlung nach Deutschland ein.","705",0
"Wir halten an der gesetzlichen Vermutung des allgemeinen Kriegsfolgenschicksals für die Deutschen aus der ehemaligen Sowjetunion fest.","705",0
"Wir setzen uns dafür ein, dass deutschen Minderheiten in den Ländern, in denen sie leben, eine Perspektive zum Bleiben geboten wird.","705",0
"Alle Deutschen sollen selbst entscheiden können, ob sie in Deutschland leben oder in den Herkunftsgebieten bleiben wollen.","705",0
"Wir setzen uns auch weiterhin für öffentliche Gelöbnisse vor dem Deutschen Bundestag ein.","104",0
"Wir wollen dadurch das Bewusstsein für die Leistung der Bundeswehr zur Verteidigung von Demokratie und Rechtsstaat in Deutschland und weltweit schärfen.","104",0
"Die verdiente Anerkennung für den Dienst der Soldatinnen und Soldaten findet in der Tapferkeitsmedaille und dem Ehrenmal für Angehörige der Bundeswehr ihren angemessenen Ausdruck.","104",0
"III.2 Deutschlands Einheit vollenden",NA,NA
"Mit der friedlichen und gewaltlosen Revolution 1989 übten die Menschen in der ehemaligen DDR mit Mut und Kraft ihr Selbstbestimmungsrecht aus.","202",0
"Sie beendeten dadurch den erzwungenen und unfreien Zustand von über 40 Jahren Diktatur und sozialistischer Planwirtschaft.","202",0
"Dafür gebührt den Menschen in Ostdeutschland Respekt und Anerkennung.","705",0
"Wir wollen eine selbsttragende Wirtschaftsentwicklung in den Neuen Ländern erreichen.","408",0
"Nur mit einer starken Wirtschaft können wir gut bezahlte Arbeitsplätze","408",0
"und soziale Sicherheit erreichen.","503",0
"Die wichtigste Herausforderung bleibt daher, die Wirtschaftskraft in den Neuen Ländern weiterzuentwickeln.","408",0
"Dazu brauchen wir gute Bedingungen für Unternehmensgründungen,","402",0
"wirtschaftliches Wachstum,","410",0
"die Ansiedlung neuer Unternehmen,","402",0
"eine Fortsetzung des Industriewachstums","410",0
"sowie den weiteren Ausbau der regionalen Innovationsleistungen.","411",0
"Wichtige Aufgaben liegen insbesondere in den ländlichen, strukturschwachen Regionen mit hohen Abwanderungsraten noch vor uns.","408",0
"Die Maßnahmen zur Bekämpfung der Arbeitslosigkeit gehören nach wie vor zu unseren zentralen Aufgaben.","408",0
"Wir wollen, dass sich die Neuen Länder in den kommenden Jahren zu den wettbewerbsfähigsten und innovativsten Regionen in der Mitte Europas entwickeln.","408",0
"Wir stehen zu dem fest vereinbarten und gesetzlich beschlossenen Solidarpakt II und werden ihn erfüllen.","404",0
"Wir werden die Investitionszulage bis 2013 verlängern","408",0
"und die Gemeinschaftsaufgabe „Regionale Wirtschaftsstruktur“ auf hohem Niveau und nach bundesweit einheitlichen Indikatoren fortführen.","408",0
"Die Verkehrsprojekte Deutsche Einheit (VDE) sollen für die Straße bis 2010","411",0
"und für die Schiene bis 2017 vollständig abgeschlossen werden.","411",0
"Trotz der erfreulichen Entwicklung der Arbeitslosenzahlen in den vergangenen Jahren in Deutschland ist insbesondere der Anteil der Langzeitarbeitslosen in den Neuen Ländern weiterhin hoch.","408",0
"Wir wollen zum Abbau der Arbeitslosigkeit die Chancen des Mindesteinkommens nutzen.","503",0
"Um die Zahl der Langzeitarbeitslosen und der besonders schwer vermittelbaren Arbeitsuchenden zu reduzieren, wurden mit der „Bürgerarbeit“ in Sachsen- Anhalt neue Wege erprobt.","701",0
"Wir wollen dieses Konzept weiter vorantreiben und seine Übertragbarkeit auf größere Arbeitsmarktregionen prüfen.","303",0
"Wir wollen die Programme zu Forschungs- und Innovationsförderung in den Neuen Bundesländern fortsetzen.","411",0
"Die exzellente Hochschulinfrastruktur muss stärker für Bewerber aus ganz Deutschland genutzt werden.","506",0
"In Europa und vor allem in Deutschland geht die Bevölkerungszahl zurück.",NA,NA
"Die Entwicklung verläuft jedoch nicht überall gleich stark.",NA,NA
"Aufgrund der relativ hohen Abwanderungsraten und des Einbruchs der Geburtenrate sind die ostdeutschen Länder in stärkerem Maße vom demografischen Wandel betroffen als die westdeutschen Bundesländer.","408",0
"Zur Gestaltung des demografischen Wandels setzen wir uns für neue Formen der Sicherung der privaten und öffentlichen Infrastruktur (interkommunale Zusammenarbeit) ein.","408",0
"Insbesondere wollen wir eine stärkere Förderung einer familiennahen Infrastruktur, um jungen Menschen eine Perspektive in geringer besiedelten Regionen aufzuzeigen.","603",0
"Das gesetzliche Rentensystem hat sich auch in den Neuen Ländern bewährt.","504",0
"Wir setzen uns für ein einheitliches Rentensystem in Ost und West ein.","503",0
"Der Volksaufstand am 17. Juni 1953 und die friedliche Revolution vom Herbst 1989 sind Ereignisse der deutschen Geschichte, die fester und wahrnehmbarer Bestandteil in der Erinnerungskultur der Bundesrepublik Deutschland sein müssen.","601",0
"Der friedlichen Revolution vom Herbst 1989 als einzige erfolgreiche Freiheitsrevolution der Deutschen Geschichte kommt dabei eine zentrale Bedeutung zu.","601",0
"Als sichtbaren Ausdruck setzen sich CDU und CSU für die Errichtung eines Nationalen Freiheits- und Einheitsdenkmals auf der Berliner Schlossfreiheit ein.","601",0
"Wir unterstützen die Errichtung eines Freiheitsund Einheitsdenkmals in Leipzig.","502",0
"CDU und CSU setzen sich dafür ein, dass ein Lehrstuhl zur Erforschung und wissenschaftlichen Aufarbeitung des DDR-Unrechtsregimes an einer Berliner Universität dauerhaft etabliert wird.","506",0
"Auf Initiative von CDU und CSU ist es 2007 endlich gelungen, eine Opferpension für mehr als 40 000 SED-Opfer einzuführen.","705",0
"Dies ist ein wichtiger Schritt in unseren Bemühungen, Ungerechtigkeiten des SED-Regimes anzuerkennen und auszugleichen.","503",0
