"content","cmp_code","eu_code"
"Die Piraten setzen sich generell für die Einführung einer Informationspflicht gegenüber den Versicherten vor dem Vertragsabschluss einer betrieblichen Altersvorsorge ein.","403",NA
"Staat und Versicherungsunternehmen sollen über die Beitragszahlungen im Alter transparent und umfassend informieren.","403",NA
"Insgesamt sollte eine Neuregelung der betrieblichen Altersvorsorge mit klaren und transparenten Regeln erfolgen.","303",NA
"Die derzeitige Regelung, dass Verträge steuerlich gefördert werden, im Alter jedoch die Sozialversicherungspflicht voll greift, macht die betriebliche Altersvorsorge oft zu einem Verlustgeschäft, fördert stattdessen die private Versicherungswirtschaft und begünstigt vor allem die Arbeitgeber.","504",NA
"Außerdem verringern sich durch die betriebliche Altersvorsorge die Einzahlungen in die gesetzliche Rentenversicherung, was das Solidarsystem durch ein geringeres sozialversicherungspflichtiges Bruttogehalt zusätzlich schwächt.","504",NA
"Transparenz bei der privaten Altersvorsorge",NA,NA
"Die Piratenpartei setzt sich für klar nachvollziehbare Kostenstrukturen bei den privaten Rentenversicherungen ein:","403",NA
"Die effektiv anfallenden Kosten und Gebühren einer privaten Rentenversicherung sind als Summe aller Einzelposten in der Gesamtlaufzeit, welche von den Versicherten an nichtstaatliche Versicherungsunternehmen zu zahlen sind, direkt neben der zu erwartenden Ablaufleistung (Auszahlungssumme) im Versicherungsangebot sowie in der Versicherungspolice auszuweisen.","403",NA
"Der Versicherungsberater hat auf die Gebühren im Gespräch explizit hinzuweisen.","403",NA
"Der spekulative Charakter der ausgewiesenen potenziellen Ablaufleistung ist klar darzustellen.","403",NA
"Im Beratungsgespräch sowie in den Angebots- und Vertragsunterlagen muss deutlich darauf hingewiesen werden, dass möglicherweise die garantierten Werte nicht signifikant überschritten werden.","403",NA
"Menschen mit Behinderungen",NA,NA
"Eingliederungshilfe/Umsetzung der un-Behindertenrechtskonvention",NA,NA
"Die Piratenpartei setzt sich dafür ein, dass die Eingliederungshilfe für Menschen mit Behinderungen und damit die persönliche Assistenz nicht mehr unter die Sozialhilfe fällt.","503",NA
"Der Zustand, dass behinderte Menschen kein Vermögen besitzen dürfen und kein Recht auf Einkommen über 1.400 € haben, muss auf der Stelle im Sinne der Gleichberechtigung und Selbstbestimmung verändert werden.","503",NA
"Assistenz für Menschen mit Behinderungen",NA,NA
"Assistenz muss für alle Menschen mit Behinderungen, die diese beanspruchen möchten, möglich gemacht werden, insbesondere auch für Menschen mit Lernschwierigkeiten, Menschen mit psycho-sozialen Einschränkungen, Kinder und Jugendliche mit Behinderungen und Menschen, die in ihrer Mobilität eingeschränkt sind.","705",NA
"Die Mittelvergabe zur persönlichen Assistenz erfolgt derzeit noch über den Sozialhilfeträger.","503",NA
"Dieses hat jedoch zur Folge, dass Menschen mit Behinderungen anhand ihres Einkommens beurteilt werden.","503",NA
"Dies verstößt jedoch nach Ansicht der Piraten gegen das Gleichheitsprinzip.","503",NA
"Persönliche Assistenz muss für jeden Menschen mit Behinderung, unabhängig von seiner finanziellen Situation, erreichbar sein.","503",NA
"Die Trennung der Mittelvergabe durch den Sozialhilfeträger ermöglicht allen den Zugang.","503",NA
"Hilfen für hörsehbehinderte Menschen",NA,NA
"Die Piratenpartei Deutschland setzt sich dafür ein, im Rahmen des Sozialgesetzbuchs Neuntes Buch (SGB IX) in die Schwerbehindertenausweisverordnung (SchwbAwV) § 3 das Merkzeichen „Tbl“ für taubblinde bzw. hörsehbehinderte Menschen aufzunehmen und im SGB IX Teil 1 Kapitel 7 Leistungen zur Teilhabe am Leben in der Gemeinschaft das Recht auf umfassende „Assistenz“ für taubblinde bzw. hörsehbehinderte Menschen festschreiben.","705",NA
"Taubblindheit ist keine Behinderung, die sich aus der Addition von Blindheit und Gehörlosigkeit ergibt, sondern tritt schon ein, wenn der eine Fernsinn nicht durch den anderen Fernsinn kompensiert werden kann.","705",NA
"Die außergewöhnliche Schwere der Beeinträchtigung von taubblinden Menschen besteht in dem umfassenden Ausgeschlossensein vom Leben, sofern eine geeignete Assistenz fehlt.","705",NA
"Commons (Gemeingüter): Vorfahrt für Kooperation, Selbstorganisation und Gemeinsinn",NA,NA
"Die Piraten setzen sich dafür ein, Freiräume für Selbstorganisation zu schaffen, Verantwortung zu teilen und Institutionen nachhaltig und erfolgreich zu organisieren.","606",NA
"Dazu sollen die Möglichkeiten und Grenzen kooperativer Organisationsmodelle (sog. „Commons“) zur nachhaltigen Nutzung gemeinsamer Ressourcen in einem fortlaufenden Prozess überprüft und Institutionen bei Bedarf reformiert oder neu geschaffen werden.","606",NA
"Commons als Bildungsaufgabe verstehen",NA,NA
"Die Inhalte und Konzepte von nach Commons-Prinzipien gestalteten Organisationsmodellen und Institutionen sind zum Lernziel in Bildungseinrichtungen und -projekten zu machen.","506",NA
"Dazu können wir auf viele hervorragende Beispiele, auch aus Deutschland, zurückgreifen.","506",NA
"Vor allem aber sollen bereits die Schülerinnen und Schüler die Praxis gemeinsamer Verantwortungsübernahme und Entscheidungsfindung üben.","202",NA
"Mit Commons Teilhabe ermöglichen",NA,NA
"Vorhandene Gemeingüter müssen erhalten, fortentwickelt und gemehrt werden.","606",NA
"Verlust von Gemeingut ist zu vermeiden.","606",NA
"Ist Gemeingut verloren gegangen, so ist die Gesellschaft aufgerufen, es sich wieder anzueignen.","606",NA
"Besonders Menschen mit geringem Einkommen benötigen öffentliche Plätze und Einrichtungen. Parks, Spielplätze, Marktplätze, Gemeindezentren, Schwimmbäder, Gemeinschaftsgärten, öffentliche Sportplätze oder einfach nur Freiräume bieten Möglichkeiten zur gesellschaftlichen Teilhabe.","503",NA
"In Regionen mit demografisch kritischen Prognosen sind innovative Formen des sozialen Miteinanders zu fördern, etwa in Form von Gemeinschaftszentren.","606",NA
"Weder für Muße, noch für Freiraum braucht man eine Rechtfertigung.","201",NA
"Freiraum ermöglicht Kreativität, aber auch Ruhe.","201",NA
"Und das brauchen wir.","0",NA
"Das ist menschlich.","0",NA
"Commons Vorrang gewähren",NA,NA
"Vor einer Privatisierung oder Verstaatlichung gesellschaftlicher Aufgabenbereiche ist im Einzelfall zu prüfen, ob Selbstorganisation und Selbstverwaltung möglich wäre.","606",NA
"Bei gleicher oder besserer Eignungsprognose ist diesen Vorrang zu gewähren.","606",NA
"Commons-Projekte anleiten und unterstützen",NA,NA
"Alle Ebenen wirtschaftspolitischer Entscheidungs- und Verwaltungsstrukturen sind mit entsprechendem Fachwissen auszustatten.","606",NA
"Diese Stellen werden so in die Lage versetzt, Selbstverwaltungsprojekte bei der Institutionenfindung und -umsetzung zu beraten, zu unterstützen und zu fördern oder etwaige Konflikte zu moderieren.","606",NA
"Quelloffene Software in der Verwaltung einsetzen",NA,NA
"Für die öffentliche Verwaltung ist der Einsatz quelloffener Software grundsätzlich vorzuziehen.","303",NA
"Nur wenn in speziellen Fällen schwerwiegende Gründe gegen einen Einsatz quelloffener Software sprechen, sollen proprietäre Lösungen erwogen werden.","303",NA
"Bei Neuanschaffungen und Aufrüstungen sind freie Alternativen stets zu prüfen.","303",NA
"Ausschreibungen sind entsprechend zu gestalten.","303",NA
"Die einzelnen Behörden sollen bei der Umstellung auf offene Software unterstützt werden.","303",NA
"Ein Vorbild hierfür kann die Landeshauptstadt München mit dem Projekt LiMux sein.","303",NA
"Daten offenlegen",NA,NA
"Daten bilden die Grundlage politischer Diskussion.","202",NA
"Ihre Gewinnung wird oft durch Steuergelder finanziert, wie z. B. bei Verkehrs- und Umweltdaten und den öffentlichen Haushalten.","202",NA
"Diese Daten gehören den Bürgerinnen und Bürgern.","202",NA
"Ihre zeitnahe, umfassende und niederschwellige Veröffentlichung ist die Grundlage dafür, dass die Bürgerinnen und Bürger sich im Bedarfsfall in die politische Diskussion einmischen können.","202",NA
"Diese Veröffentlichung soll gemeinfrei in einem bundesweit einheitlichen Datenportal erfolgen.","202",NA
"Von Antragsverfahren, einschränkenden Lizenzmodellen und Gebühren ist dabei generell abzusehen.","202",NA
"Die Weiterverbreitung und auch die kommerzielle Nutzung sollen ausdrücklich gestattet werden.","202",NA
"Neben für die Lektüre aufbereiteten Formaten sollen die Daten auch in freien maschinenlesbaren Formaten angeboten werden, die sich für die maschinelle Weiterverarbeitung und Aufbereitung eignen.","303",NA
"Internationale wissenschaftliche Vernetzung verbessern",NA,NA
"Der Umsetzung, der in den vorangehenden Absätzen genannten Programmpunkte, sind jeweils die wissenschaftlichen Erkenntnisse der Commons-Forschung zugrunde zu legen.","411",NA
"Anleitende und umsetzende Institutionen sollen sich hierzu in nationalen oder internationalen Verbänden oder Forschungseinrichtungen engagieren und entsprechende organisatorische Zuständigkeiten im Rahmen ihrer Verwaltung schaffen.","303",NA
"Staatliche Institutionen haben in ihren Jahresberichten zu Aktivität und Fortschritten auf diesem Gebiet öffentlich Rechenschaft zu legen.","303",NA
"FamiliE und gEsEllschaFt",NA,NA
"Präambel",NA,NA
"Die Piratenpartei steht für eine zeitgemäße und gerechte Familienpolitik, die auf dem Prinzip der freien Selbstbestimmung über Angelegenheiten des persönlichen Lebens beruht.","201",NA
"Wir wollen, dass Politik der existierenden Vielfalt gerecht wird.","604",NA
"Die Piratenpartei setzt sich dafür ein, die einseitige Bevorzugung traditioneller Rollen-, Familien- und Arbeitsmodelle zu überwinden.","604",NA
"Echte Wahlfreiheit besteht erst, wenn längere berufliche Auszeiten oder Teilzeitarbeit unabhängig vom Geschlecht gesellschaftliche Normalität sind.","604",NA
"Freie Selbstbestimmung des Zusammenlebens",NA,NA
"Wir Piraten bekennen uns zu allen denkbaren Formen des Zusammenlebens.","604",NA
"Politik muss der Vielfalt der Lebensentwürfe gerecht werden und eine wirklich freie Entscheidung für die individuell gewünschte Form des Zusammenlebens ermöglichen.","604",NA
"Eine ausschließlich historisch begründete Bevorzugung ausgewählter Familienmodelle lehnen wir ab.","604",NA
"Die Piraten setzen sich für die vollständige rechtliche Gleichstellung sämtlicher Lebenspartnerschaften ein.","604",NA
"Andere Lebenspartnerschaften",NA,NA
"Wir Piraten setzen uns dafür ein, dass der Begriff „Ehe“ durch die „eingetragene Lebenspartnerschaft“ ersetzt wird.","604",NA
"Die auf der Ehe basierenden Rechten und Pflichten sind auf die „eingetragene Lebenspartnerschaft“ zu übernehmen.","604",NA
"Des Weiteren wollen wir für alle Formen der homosexuellen, heterosexuellen und polyamourösen (Liebesbeziehung zu mehr als einem Menschen) Partnerschaften, die eingetragene Lebenspartnerschaft öffnen.","604",NA
"Damit soll sie über ihren monogamen Anspruch hinaus auch das Zusammenleben von mehr als zwei Personen rechtlich regeln.","604",NA
"Kinderwünsche auch in nicht klassischen Familienbildern realisieren",NA,NA
"Die Piratenpartei setzt sich für die gleichwertige Anerkennung von Lebensmodellen ein, in denen Menschen füreinander Verantwortung übernehmen.","604",NA
"Lebensgemeinschaften, in denen Kinder aufwachsen oder Menschen gepflegt werden, verdienen einen besonderen Schutz und Unterstützung durch den Staat und die Gesellschaft.","604",NA
"Wir setzen uns für den Abbau bestehender, geschlechtlicher Rollenzuschreibungen und gesellschaftlicher Erwartungshaltungen ein.","604",NA
"Der Wunsch, eine Familie zu gründen, darf nicht am klassischen Familienbild hängen bleiben.","604",NA
"Die geschlechtliche Identität oder die sexuelle Orientierung darf hierbei keine Rolle spielen.","604",NA
"Familienförderung dort, wo Kinder sind!",NA,NA
"Menschen darf kein Nachteil entstehen, wenn sie einen Teil ihrer Lebenszeit Kindern oder Betreuungsbedürftigen widmen.","503",NA
"Wir Piraten wünschen uns eine ernsthafte politische Auseinandersetzung mit dem Konzept des Bedingungslosen Grundeinkommens.","503",NA
"Wir Piraten fordern besondere finanzielle Unterstützung für Familien bzw. Versorgungsgemeinschaften, in denen Kinder aufwachsen oder betreuungsbedürftige Menschen gepflegt und versorgt werden.","504",NA
"Familienpolitisch halten wir die Realisierung eines Kindergrundeinkommens für kurzfristig umsetzbar.","503",NA
"Schon heute zahlt der Staat bereits etwa 400 € je Kind an direkten, monatlichen Transferleistungen für Familien.","503",NA
"Durch die einkommensabhängige Verteilung werden diese Zahlungen jedoch unterschiedlich verteilt.","503",NA
"Dies lehnen wir ab, weil dies unserem Verständnis von Chancengleichheit widerspricht.","503",NA
"Jedes Kind hat einen Anspruch auf finanzielle Unterstützung durch den Staat.","503",NA
"Das existierende Ehegattensplitting passt nicht in unser Familienbild, da es auch kinderlose Ehen finanziell fördert und ist sukzessive abzuschaffen.","604",NA
"Kostenfreie und flexible Betreuungs- und Bildungsangebote",NA,NA
"Betreuungs- und Bildungsangebote des Staates sind den Kindern kostenfrei zur Verfügung zu stellen.","504",NA
"Entsprechende Angebote sollen wohnort- oder wahlweise arbeitsplatznah realisiert werden - auch über kommunale Grenzen hinweg.","504",NA
"Zu berücksichtigen sind bei allen Betreuungs- und Bildungsangeboten die sich ergebenden Bedarfsveränderungen der Eltern.","504",NA
"Kinderbetreuung muss auch außerhalb der bislang üblichen Öffnungszeiten gewährleistet sein.","504",NA
"Migration und Inklusion",NA,NA
"Migrationspolitik handelt von Menschen.","607",NA
"Darum muss die Politik so gestaltet sein, dass sie auf die Erwartungen und Probleme der Betroffenen eingeht.","607",NA
"Migrantinnen und Migranten sollen daher in alle Prozesse eingebunden sein, die ihre Möglichkeiten, Rechte und Pflichten betreffen.","202",NA
"Deutschland ist ein von Einwanderung geprägtes Land.","607",NA
"Die Piratenpartei schätzt unsere pluralistische Gesellschaft, die von der Vielfalt der verschiedenen Menschen lebt.","607",NA
"Migration und Mobilität bereichern unsere Gesellschaft.","607",NA
"Mobilität umfasst dabei ein größeres Konzept als Migration alleine, denn sie betrifft auch Kurzzeit-Besucher, Touristen, Studierende, Forschende, Geschäftsreisende oder Familienmitglieder auf Besuch.","607",NA
"Wir setzen uns darum für eine mobilitätsfreundliche Visapolitik ein, die z. B. Lernen und Arbeiten von Menschen aus Drittstaaten erleichtert.","107",NA
"Dieses Konzept muss auch auf europäischer Ebene etabliert und nationale Regelungen harmonisiert werden.","108",NA
"Für ein liberales Aufenthaltsrecht",NA,NA
"Erleichterung des Ehegattennachzugs",NA,NA
"Die Familie steht laut Grundgesetz unter besonderem Schutz.","203",NA
"Dennoch ist es für Ehegatten, die aus Nicht-EU-Ländern stammen, Pflicht, noch vor der Einreise nach Deutschland einen Sprachkurs Deutsch zu belegen und erfolgreich abzuschließen.","607",NA
"Wir Piraten sehen hierin vor allem eine Abschreckungsmaßnahme gegenüber Ehegatten, die finanziell nicht gut ausgestattet sind, da Deutschkurse im Ausland oft teuer und mitunter mit hohem Aufwand verbunden sind.","503",NA
"Wir fordern die Abschaffung der verpflichtenden Deutschkenntnisse noch vor der Einreise.","607",NA
"Es ist vollkommen ausreichend, wenn nachziehende Ehegatten hier vor Ort Deutschkurse belegen.","607",NA
"Legalisierung von Papierlosen",NA,NA
"Wir brauchen eine intensivere Politik für Menschen, die sich ohne gültige Aufenthaltsgenehmigung in Deutschland aufhalten, um deren Recht- und Perspektivlosigkeit zu beenden.","705",NA
"Dabei ist es wichtig, dass sowohl langfristige Konzepte entwickelt als auch kurzfristige Maßnahmen durchgeführt werden.","705",NA
"Betroffen sind zum Beispiel Migrantinnen und Migranten, die zwar als Arbeitskräfte im Haushalt, im Gastgewerbe oder in der Altenpflege sehr geschätzt sind, aber aus den verschiedensten Gründen (abgelehnte Asylanträge, abgelaufene Duldungen von Flüchtlingen aus Bürgerkriegsgebieten, Entzug des Aufenthaltsrechts, abgelaufene Visa, nicht erneuerte Arbeitsgenehmigungen, Verlust des Aufenthaltsrechts durch Scheidung) keine gültige Aufenthaltsbewilligung mehr haben.","705",NA
"Für diese Menschen wollen wir den Bildungszugang","506",NA
"und die medizinische Versorgung sicherstellen.","504",NA
"Bremen hat hierbei bereits Vorbildprojekte auf den Weg gebracht.","705",NA
"Zudem fordern wir eine Initiative zur Legalisierung von Menschen, die sich ohne gültige Aufenthaltsgenehmigung in Deutschland befinden.","705",NA
"Diese sollen eine unbefristete Aufenthalts- und Arbeitserlaubnis erhalten, um einen geregeltes Leben in Würde führen zu können.","705",NA
"Staatsangehörigkeit – mehrfach und durch Geburt",NA,NA
"Wir setzen uns für die Akzeptanz doppelter und mehrfacher Staatsangehörigkeiten ein, um die Hürde zur Annahme der deutschen Staatsangehörigkeit und des damit verbundenen Wahlrechts zu senken.","607",NA
"Der Zwang zur Entscheidung für eine Staatsangehörigkeit (Optionspflicht) entfällt. Menschen, die seit langem in Deutschland leben, sollen unabhängig von wirtschaftlichen Kriterien die Möglichkeit haben, die deutsche Staatsangehörigkeit anzunehmen.","607",NA
"Dies ist Teil des Integrationsprozesses, nicht dessen Ziel.","607",NA
"Wir setzen uns für ein bedingungsloses Recht aller in Deutschland geborener Menschen, egal welcher Abstammung, auf die deutsche Staatsangehörigkeit ein.","607",NA
"Für die Teilhabe aller Menschen",NA,NA
"Wir setzen uns für die Teilhabe aller Menschen am gesellschaftlichen und politischen Leben ein.","503",NA
"Dabei darf die Herkunft keine Vorbedingung für die Möglichkeit der Beteiligung spielen.","503",NA
"Es ist wichtig, dass jeder Mensch auf die Politik, von der er direkt betroffen ist, Einfluss nehmen kann.","202",NA
"Wahlrecht und Bürgerbeteiligung für alle Menschen",NA,NA
"Das Wahlrecht ist ein wichtiges Teilhaberecht.","202",NA
"Wir setzen uns für das gleiche kommunale Wahlrecht für Nicht-EU-Bürger wie für EU-Bürger ein, unabhängig von ihrer Staatsangehörigkeit.","202",NA
"Auch die Beteiligung an weiteren politischen Prozessen, zum Beispiel Volksbegehren, -initiativen und -entscheiden, sowie das Einbringen und Unterzeichnen von Petitionen, soll unabhängig von der Staatsangehörigkeit möglich sein.","202",NA
"Stärkung der Interessenvertretung aller Menschen",NA,NA
"Solange Menschen vom Wahlrecht ausgeschlossen sind, setzen wir uns für die Stärkung von demokratisch gewählten, mit ausreichenden Ressourcen ausgestatteten Kommunalen Ausländervertretungen zur Artikulation der eigenen Interessen ein.","202",NA
"Auch die Ausländerbeiräte und Integrationsbeiräte auf allen Ebenen sollen als Interessenvertretung finanziell und personell gestärkt werden.","202",NA
"Für eine moderne, weltoffene Verwaltung",NA,NA
"Um eine vernünftige Gesellschaftspolitik zu gewährleisten, müssen die zuständigen Akteure über finanzielle Ausgestaltung und ausreichende Unabhängigkeit verfügen.","607",NA
"Unabhängigkeit und Kompetenz für die zuständigen Akteure",NA,NA
"Wir fordern eine Stärkung des für Migrationsfragen zuständigen Staatsministeriums oder die Schaffung eines eigenen Bundesministeriums für Integrationsangelegenheiten, um die derzeit fragmentierten integrationspolitischen Aufgaben zu bündeln.","303",NA
"Dabei werden die Verantwortungsbereiche unter den Ministerien des Innern, Arbeit und Soziales und Familie, Senioren, Frauen und Jugend zu einem Bereich zusammengeführt.","303",NA
"Integrationspolitik muss stringent und kohärent in einer Hand liegen.","303",NA
"Interkulturelle Öffnung der Verwaltung",NA,NA
"Um den Anforderungen einer vielfältigen Gesellschaft gerecht zu werden, setzen wir uns für die interkulturelle Öffnung der Verwaltung ein.","607",NA
"Dies beinhaltet mehrsprachige Angebote in Formularen und auf Webseiten der Behörden","607",NA
"sowie die Aus- und Weiterbildung von Bediensteten in interkultureller Kompetenz.","607",NA
"Diversität in der Verwaltung: Behörden gehen durch anonymisierte Bewerbungsverfahren mit gutem Beispiel voran",NA,NA
"Damit Behörden auf die Interessen der Bevölkerung angemessen eingehen können, müssen sie die Diversität der Gesellschaft auch in ihren eigenen Reihen abbilden.","607",NA
"Um dies zu erreichen, braucht es angemessene Bewerbungs- und Auswahlverfahren.","607",NA
"Besondere Angebote für an Bewerbungen interessierte Menschen sollen Interesse und Selbstbewusstsein stärken und für mehr Bewerbungen aller gesellschaftlichen Gruppen sorgen.","607",NA
"Die Piratenpartei Deutschland fordert anonymisierte Bewerbungsverfahren in der Verwaltung, um möglicher Diskriminierung aufgrund von Geschlecht, Herkunft, Nationalität, Aussehen, Alter oder weiterer nicht-einstellungsrelevanter Merkmale vorzubeugen.","503",NA
"Für eine tolerante und erfolgreiche Arbeitsmarktpolitik",NA,NA
"Arbeitsmarktpolitik sollte sich daran orientieren, Menschen in ihren Fähigkeiten zu bestärken,","201",NA
"Vielfältigkeit anzuerkennen","607",NA
"und Diskriminierung abzubauen.","503",NA
"So können die Ziele, sowohl den Arbeitsmarkt offen und fair für alle Teilnehmer zu gestalten","503",NA
"als auch als Volkswirtschaft erfolgreich zu sein, erreicht werden.","410",NA
"Abschaffung des Mehr-Klassen-Systems auf dem Arbeitsmarkt",NA,NA
"Wir wollen eine Mehr-Klassen-Situation auf dem Arbeitsmarkt beenden.","503",NA
"Diskriminierungsmaßnahmen jeder Art stellen unnötige und unangemessene Hürden für die Menschen dar, schaffen unnötige Bürokratie für Arbeitgeber und behindern die Entwicklung der Wirtschaft.","503",NA
"Wir setzen uns dafür ein, die gesetzliche Schlechterstellung von Menschen aus Nicht-EU-Staaten auf dem Arbeitsmarkt abzuschaffen.","503",NA
"Außerdem soll die europaweite Übertragbarkeit von Sozial- und Rentenleistungen gefördert werden.","108",NA
"Anerkennung ausländischer Berufs- und Schulabschlüsse und Fähigkeiten",NA,NA
"Durch die mangelnde Bereitschaft, ausländische Abschlüsse anzuerkennen, werden zum Teil hochqualifizierte Menschen an der Ausübung ihres erlernten Berufes oder an der Durchführung notwendiger Weiterbildungsmaßnahmen gehindert.","607",NA
"Wir setzen uns für die Erleichterung der Anerkennung ausländischer Diplome und Zertifizierungen ein.","607",NA
"In vielen Ländern ist die hier traditionelle duale Berufsausbildung nicht üblich.","607",NA
"Das ist vor allem problematisch für ausländische Arbeitnehmer, die schon mehrjährige fundierte Berufserfahrung haben.","607",NA
"Für die Anerkennung von nicht formalisierten beruflichen Erfahrungen, Qualifikationen und besonderen Fähigkeiten aus anderen Ländern sollen geeignete Maßnahmen ergriffen werden.","607",NA
"So könnte es zum Beispiel möglich sein, durch eine Prüfung vor den Industrie- und Handelskammern oder Handwerksinnungen eine der Berufsausbildung gleichwertige Zertifizierung zu erhalten.","411",NA
"Wir setzen uns ein für diskriminierungsfreie Prüfinhalte, die interkulturelle Kompetenz und Mehrsprachigkeit wertschätzen.","607",NA
"Gegen Diskriminierung und für Toleranz",NA,NA
"Wir sprechen uns dagegen aus, verschiedene gesellschaftliche Gruppen gegeneinander auszuspielen und dabei die Kriminalisierung von ganzen Volksgruppen mutwillig in Kauf zu nehmen.","503",NA
"Gerade Antiziganismus ist hier als altes und neues Phänomen zu erwähnen, das den gesellschaftlichen Zusammenhalt bedroht.","503",NA
"Toleranz muss gleichzeitig Grundlage und Ziel des politischen Handelns sein.","503",NA
"Die Bundesrepublik Deutschland muss sich ihrer Rolle als ausgleichender Faktor in der Mitte Europas stellen und ihrer historischen Verantwortung gerecht werden.","503",NA
"Diskriminierung auf allen Ebenen begegnen",NA,NA
"Noch immer werden viele Menschen aufgrund ihrer Hautfarbe oder anderer äußerer Merkmale im alltäglichen Leben (z. B. bei der Vergabe von Wohnraum, Ausbildungs- und Arbeitsplätzen) benachteiligt.","503",NA
"Gegen Diskriminierungen dieser Art sind gezielte Maßnahmen zu ergreifen.","503",NA
"Statt einseitig bei Verhalten und Befähigungen der Benachteiligten anzusetzen, müssen diskriminierende Strukturen aufgedeckt, reflektiert und wirksam bekämpft werden.","503",NA
"Projektförderung",NA,NA
"Die Förderung von Toleranz und der Kampf gegen Diskriminierung ist eine gesamtgesellschaftliche Aufgabe.","503",NA
"Zur Unterstützung der beteiligten Gruppen sind ausreichende finanzielle Mittel bereit zu stellen.","606",NA
"Den Versuch, Rassismus, Diskriminierung, Intoleranz und Rechtsextremismus mit verschiedenen Formen politischen Protests gleichzusetzen, lehnen wir ab.","503",NA
"Die Extremismusklausel stellt einen staatlichen Generalverdacht gegen zivilgesellschaftliches Engagement dar und gehört umgehend abgeschafft.","606",NA
"Nachvollziehbare und verantwortliche Erstellung von Studien",NA,NA
"Studien, die im Zusammenhang mit der Diversität der Gesellschaft erstellt werden, sollen grundsätzlich nachvollziehbar und transparent und unter Hinzunahme von externer Expertise aus Forschung und Wissenschaft erarbeitet und zeitnah veröffentlicht werden.","0",NA
"Chancengleichheit im Bildungssystem",NA,NA
"Die Piratenpartei setzt sich für mehr Chancengleichheit ein:","503",NA
"Die sozio-kulturelle Herkunft darf nicht mehr über den Bildungserfolg entscheiden.","503",NA
"Chancengleichheit durch gemeinsames Lernen",NA,NA
"Um Chancengleichheit zu erreichen, setzen wir uns für ein gemeinsames Lernen von Kindern mit verschiedenem sozialen Hintergrund ein.","503",NA
"Den unterschiedlichen sozialen und kulturellen Hintergründen der Lernenden soll mit Achtung begegnet werden.","503",NA
"Mehrsprachigkeit ist ein Wert, den es zu fördern gilt.","607",NA
"Wir begrüßen muttersprachlichen Unterricht zur Festigung der Muttersprache und zum leichteren Erwerb des Deutschen.","607",NA
"Dies darf jedoch nicht mit Selektion der Lernenden in verschiedenen Klassen anhand von Sprache und Herkunft einhergehen.","503",NA
"Der muttersprachliche Unterricht sollte bestehende Sprachfähigkeiten zertifizieren und somit als Qualifikation wertschätzen.","607",NA
"Die Didaktik von „Deutsch als Zweitsprache“ soll stärker in die Lehrerausbildung und die Fortbildungen eingehen.","607",NA
"Lehrkräfte fördern und sensibilisieren",NA,NA
"Es gehört zu gelungener Inklusion, wenn auch Migrantinnen und Migranten als Lehrkräfte tätig sind.","503",NA
"Dies hilft Kindern ohne Migrationshintergrund, Migranten zu respektieren, und Kindern mit Migrationshintergrund, sich die Lehrkräfte als Vorbild zu nehmen.","503",NA
"Wir schlagen die Vergabe von Stipendien für Lehramtsstudierende mit Migrationshintergrund vor, um diese zum Lehramtsstudium zu ermutigen und sie zu fördern.","503",NA
"Lehrkräfte müssen in ihrer Aus- und Weiterbildung sensibilisiert werden, wie sich Selektionsmechanismen auswirken.","503",NA
"Ihnen sollte beispielsweise vermittelt werden, wie sich ihre eigene Herkunft, Bildung und gesellschaftliche Positionierung unbeabsichtigt auf ihren Unterricht und ihre Leistungsbewertungen auswirkt.","503",NA
"Freier Zugang zu Deutschkursen",NA,NA
"Zur Zeit wird die Kursgebühr für die verpflichtenden Deutschkurse für Zuwandernde bis zum Sprachniveau B1 übernommen, wenn diese nicht in der Lage sind, die Kursgebühr aufzubringen (z. B. ALG II beziehen).","506",NA
"Dieses Sprachniveau reicht gerade aus, um einfachen Berufstätigkeiten nachzugehen.","506",NA
"Für ein Studium jedoch ist zum Beispiel das höhere Niveau C2 Voraussetzung.","506",NA
"Wir fordern, dass die Sprachkurse generell kostenfrei sind, um Inklusionsbarrieren abzubauen oder dass zumindest die Kursgebühren für Bedürftige auch für weiterführende Kurse übernommen werden.","506",NA
"Gesundheit",NA,NA
"Die Piraten orientieren sich in ihren gesundheitspolitischen Positionen am Wohl der Patienten, ohne die Seite der Leistungserbringer und Dienstleister im Gesundheitswesen zu vernachlässigen.","403",NA
"Dabei berücksichtigen wir, dass auch in der Gesundheitsversorgung jeder Euro nur einmal ausgegeben werden kann und daher kluges Haushalten mit den zur Verfügung stehenden Mitteln notwendig ist.","414",NA
"Für uns zeichnet sich eine gute Gesundheitsversorgung durch ihren niedrigschwelligen Zugang aus, der allen Menschen in Deutschland eine zugewandte Behandlung nach aktuellem Stand der Erkenntnis ermöglicht.","503",NA
"Transparenz im Gesundheitssystem",NA,NA
"Für Patientinnen und Patienten ist es kaum möglich die Qualität der ärztlichen Behandlung sowohl im Krankenhaus als auch insbesondere im niedergelassenen Bereich zu überprüfen.","403",NA
"Die Piraten fordern daher die verständliche Aufbereitung, Veröffentlichung und priorisierte Weiterentwicklung von Qualitätsmerkmalen.","403",NA
"Weiterhin fordern wir die Nachvollziehbarkeit von Entscheidungsprozessen von der Entstehung über die Bearbeitung und Beratung bis hin zur Beschlussfassung.","202",NA
