"content","cmp_code","eu_code"
"-   Gerade naturnaher Tourismus bietet hier große Chancen.","408",NA
"-    ",NA,NA
"IV. Freiheit, damit jeder seinen Weg gehen kann",NA,NA
"Mehr Freiheit ermöglicht den Menschen, ihren eigenen Weg zu gehen.","201",NA
"Das Recht hat daher die Aufgabe einen Rahmen zu schaffen, der die Freiheit des Einzelnen schützt, Eigeninitiative fördert und staatlichen Zwang nur dort anwendet, wo es unbedingt geboten ist.","201",NA
"Diese Leitidee verwirklicht sich im Prinzip des liberalen Rechtsstaats, das unserer Innen-und Rechtspolitik zugrunde liegt.","202",NA
"Das Prinzip des liberalen Rechtsstaats verwehrt sich gegen überflüssige Eingriffe und Kontrollen, die die Bürger gängeln und bevormunden, aber weder Sicherheit noch Freiheit schaffen.","201",NA
"Daher bilden die Grundrechte eine zentrale Säule des liberalen Rechtsstaats.","201",NA
"Sie wirken als starker Schutzwall für die Freiheit.","201",NA
"Diesen Wall bauen wir weiter aus und verteidigen ihn.","201",NA
"Für uns gilt: Im Zweifel für die Freiheit.","201",NA
"Der liberale Rechtsstaat bildet einen Rahmen, den die Bürger durch ihre Schaffenskraft und ihren Ideenreichtum ausfüllen.","201",NA
"Wir wollen diese Kreativität nicht nur im privaten, sondern auch für den öffentlichen Bereich entfalten.","201",NA
"Daher steht das Prinzip des liberalen Rechtsstaats auch für eine Fortentwicklung unserer bewährten demokratischen Institutionen.","202",NA
"Wir wollen politische Mitbestimmung jenseits von Wahlen und Protest eröffnen.","202",NA
"Grundrechte in der digitalen Welt",NA,NA
"Die modernen Kommunikationstechnologien, die globale Vernetzung durch das Internet und der schnelle Austausch von Daten und Informationen eröffnen jedem Einzelnen bisher ungeahnte Möglichkeiten der Entfaltung.","411",NA
"Die Digitalisierung schafft mehr Freiheit für mehr Menschen, nach ihren eigenen Bedürfnissen und Wünschen miteinander in Verbindung zu treten, sich zu beteiligen und kreativ zu betätigen.","411",NA
"Sie verändert die Wirklichkeit von Staat, Wirtschaft und Gesellschaft.","411",NA
"Damit stellt die Informationsgesellschaft auch das Recht vor neue Herausforderungen.","201",NA
"Für uns Liberale gilt dabei online wie offline, dass die Grundrechte geachtet werden müssen, denn die Freiheit verteidigt man nicht, indem man sie aufgibt.","201",NA
"Auf diesem Weg haben wir bereits einiges erreicht:","305",NA
"Wir haben „Netzsperren“ aus dem Bundesgesetzblatt gestrichen und den Grundsatz „Löschen statt Sperren“ durchgesetzt,","201",NA
"die Massendatensammlung beim Elektronischen Entgeltnachweis (ELENA) abgeschafft","201",NA
"und der anlasslosen Speicherung und Analyse sämtlicher Telekommunikationsdaten aller Bürger, also der Vorratsdatenspeicherung, eine Absage erteilt.","201",NA
"Mit der Stiftung Datenschutz sind wir einen wichtigen Schritt zu einem modernen Datenschutz gegangen.","201",NA
"Wir haben zur Sicherung der Netzneutralität im Telekommunikationsgesetz vorsorgliche Maßnahmen bereits ergriffen.","201",NA
"Wir setzen bei der Gestaltung der Chancen der Informationsgesellschaft auf den selbstbestimmten und aufgeklärten Nutzer, der seine eigenen Entscheidungen zu treffen in der Lage ist.","201",NA
"Diese Entscheidungen darf man – egal von welcher Seite – ihm nicht abnehmen.","201",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"-   Durch die Verknüpfung und Veröffentlichung von Daten im Internet entsteht eine neue digitale Öffentlichkeit mit vielfältigen Chancen.","202",NA
"-   Es drohen aber auch neue Gefahren, etwa wenn im Internet hinterlassene Daten in sozialen Netzwerken ohne Wissen und Willen des Betroffenen dazu genutzt werden, Verhaltens-, Nutzungs-oder Bewegungsprofile zu erstellen, oder schwerwiegende Beeinträchtigungen des Persönlichkeitsrechts erfolgen.","201",NA
"-   Wir wollen daher die Persönlichkeitsrechte stärken, insbesondere vor schweren Eingriffen besser schützen","201",NA
"-   und dabei die Entwicklungsoffenheit und Technikneutralität der Rechtsordnung wahren („rote Linie für soziale Netzwerke“).","411",NA
"-   Nutzungsbedingungen müssen so formuliert sein, dass die Anwender diese auch verstehen.","403",NA
"-    ",NA,NA
"-   Wir wollen den Schutz privater Daten weiter verbessern und die Unabhängigkeit des Datenschutzbeauftragten stärken.","201",NA
"-   Die Zuständigkeit für Datenschutz soll zukünftig beim Bundesministerium der Justiz liegen.","303",NA
"-   Wir setzen uns für ein hohes Schutzniveau bei der künftigen EU-Datenschutzverordnung ein.","201",NA
"-   Wir wollen ein modernes, technikfestes Datenschutzrecht schaffen, das der großen Bedeutung des Datenschutzes in der digitalen Welt gerecht wird, und den bereichsspezifischen Datenschutz erhalten.","201",NA
"-    Datenschutz und Pressefreiheit sollen aber nicht gegeneinander ausgespielt werden.","201",NA
"-   Im gesellschaftlichen Bereich setzen wir auf den mündigen Bürger und wollen den Selbstdatenschutz und den Datenschutz durch Technik stärken.","201",NA
"-   Der Einsatz von RFID-Chips etwa zur Verbesserung der Logistik darf nicht zur Datenschutzfalle für den Verbraucher werden.","403",NA
"-   RFID-Chips an Waren – etwa bei Kleidung – sind an der Kasse vollständig und dauerhaft zu deaktivieren.","403",NA
"-   Wir wollen den Datenschutz am Arbeitsplatz durch ein Beschäftigtendatenschutzgesetz verbessern und Rechtssicherheit für Unternehmen und Arbeitnehmerinnen und Arbeitnehmer schaffen.","201",NA
"-    ",NA,NA
"-   Wir lehnen weiterhin die anlasslose Vorratsdatenspeicherung ab.","201",NA
"-   Die Menschen in Deutschland dürfen nicht pauschal unter Verdacht gestellt und ohne Anlass beim mobilen Telefonieren, Versenden von SMS-Nachrichten oder Surfen im Internet überwacht werden.","201",NA
"-    Deutschland ist auch ohne Vorratsdatenspeicherung ein sicheres Land.","201",NA
"-   Die Befugnisse der Polizei sorgen bereits heute schon für hohe Aufklärungsquoten.","201",NA
"-   Wo es unbedingt geboten erscheint, setzen wir uns für eine grundrechtsschonende Alternative zur Vorratsdatenspeicherung ein.","201",NA
"-   Im Einzelfall sollen bei konkreten Verdachtsmomenten – also gerade nicht anlasslos – bereits vorhandene Daten gesichert und dann nach richterlicher Entscheidung für Ermittlungszwecke genutzt werden können, wenn sich der Verdacht erhärtet.","201",NA
"-   Bei der Einführung von eCall ist sicherzustellen, dass dies abschaltbar ist und ausschließlich auf freiwilliger Grundlage erfolgt.","201",NA
"-   Gegenüber der Europäischen Kommission werden wir darauf dringen, dass die verfehlte Vorratsdatenspeicherungsrichtlinie an der Europäischen Grundrechtecharta gemessen und grundlegend überarbeitet wird.","110",NA
"-   Bis dahin werden wir vor dem Europäischen Gerichtshof weiterhin dafür eintreten, dass es kein Urteil im Vertragsverletzungsverfahren gegen Deutschland gibt, bevor sich der Gerichtshof inhaltlich zur Vereinbarkeit der Vorratsdatenspeicherungsrichtlinie mit der EU Grundrechtecharta geäußert hat.","201",NA
"-   Jede Forderung nach einer Verschärfung der europäischen Richtlinie zur Vorratsdatenspeicherung, etwa auf Kommunikationsdaten aus sozialen Netzwerken, wie derzeit von der EU-Kommission angedacht, wird auf unseren Widerstand in Deutschland und Europa treffen.","201",NA
"-    ",NA,NA
"-   Projekte, die die vollständige und alle Lebensbereiche umfassende Überwachung unserer Gesellschaft zur Folge haben, lehnen wir ab.","201",NA
"-    So sprechen wir uns gegen eine Fort-und Umsetzung des auf EU-Ebene vorangetriebenen Projektes INDECT aus, das Verhaltensmuster in der Öffentlichkeit automatisiert auf Normabweichungen untersuchen soll, um auffälliges Verhalten zu erkennen.","110",NA
"-   Für Liberale ist es ausgeschlossen, dass Algorithmen darüber bestimmen sollen, was „normales Verhalten“ in einer Gesellschaft ist und was nicht und dass an dieses „statistische Normalitätsverständnis“ Eingriffe in die Freiheit geknüpft werden.","201",NA
"-    Im Mittelpunkt unseres Denkens und Handelns steht der Mensch in seiner Individualität und seinem Recht, auch anders sein zu dürfen.","201",NA
"-    ",NA,NA
"-   Weitere Datensammlungen auf Vorrat wie etwa die anlasslose Speicherung von Fluggastdaten oder eine umfassende Erfassung aller Grenzübertritte in Europa lehnen wir ab.","201",NA
"-   Die Erfassung alltäglichen Verhaltens unbescholtener Bürger stellt jeden Menschen unter Generalverdacht und ist mit der Menschenwürde unvereinbar.","201",NA
"-   Wo ständige Überwachung stattfindet, kann es keine freie Entfaltung geben.","201",NA
"-    ",NA,NA
"-   Wir werden auch in Zukunft dafür eintreten, dass der Datenverkehr im Netz frei ist.","201",NA
"-   Die Menschen in Deutschland sollen sich nicht damit abfinden müssen, dass alle ihre Daten im Internet durch die Regierung überwacht und analysiert werden.","201",NA
"-   Netzneutralität ist als Grundprinzip der Telekommunikationsregulierung anerkannt.","503",NA
"-   Das heißt, dass es eine Diskriminierung von einzelnen Angeboten innerhalb einer Dienstklasse nicht geben darf.","503",NA
"-   Gleiches muss auch gleich behandelt werden.","503",NA
"-    ",NA,NA
"Modernes Recht für eine moderne Gesellschaft",NA,NA
"Recht muss gesellschaftliche Veränderungen aufnehmen und gestalten – und immer die Grundrechte achten.","201",NA
"Das Grundgesetz ist das Wertegerüst unseres Zusammenlebens.","203",NA
"Verändert sich die Welt, so muss auch das Recht Veränderungen nachvollziehen, wenn es nicht rückwärtsgewandt wirken soll.","604",NA
"Eine moderne Gesellschaft verlangt nach modernem Recht.","604",NA
"Globalisierung, technologische Entwicklung und Veränderungen in der gesellschaftlichen Realität wie zum Beispiel offenere Familienbilder bieten viele neue Chancen, stellen uns aber auch vor neue Herausforderungen im Datenschutz, im Urheberrecht, im Familienrecht oder bei der Achtung der Bürgerrechte.","604",NA
"Daher haben wir mehr individuelle Freiheit geschaffen, indem wir die Rückkehr zu einer grundrechtsorientierten Rechtspolitik eingeleitet haben.","201",NA
"Zum ersten Mal seit Jahrzehnten gibt es keine neuen Sicherheitsgesetze und die Anti-Terror-Gesetze des 11. September 2001 wurden entschärft und mit rechtsstaatlichen Kontrollen versehen.","201",NA
"Die Bürgerrechte wurden in ganz unterschiedlichen Bereichen durch Gesetze gestärkt – von der Pressefreiheit angefangen bis hin zum besseren Schutz von Anwälten vor Überwachung.","201",NA
"Die vielfältige Lebenswirklichkeit haben wir durch zahlreiche Reformen unterstützt, zum Beispiel im Familienrecht.","604",NA
"Zum Schutz des Eigentums haben wir das Mietnomadentum bekämpft, indem wir die Rechte der Kleinvermieter auf dem Wohnungsmarkt inner-und außerhalb des gerichtlichen Verfahrens gestärkt haben.","401",NA
"Wir schützen die Freiheit der Menschen vor einem regelungswütigen Staat.","201",NA
"Wir wollen keinen misstrauischen Staat, der alle Bürger unter Generalverdacht stellt.","201",NA
"Wir wollen eine Republik freier Bürger und eine Politik für die Rechte und die Freiheit der Menschen in unserem Land.","201",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"o Die Überwachung von Telekommunikation darf in Deutschland nur in engen gesetzlichen Grenzen in verhältnismäßigem Umfang und mit klaren Rechtsschutzmöglichkeiten erfolgen.","201",NA
"o Wir wollen, dass auch in Zukunft diese Grenze gewahrt bleibt.","201",NA
"o  Die ständig steigende Zahl von Telekommunikationsüberwachungen gibt Anlass zu einer Überprüfung dahingehend, ob rechtsstaatliche Sicherungen wirkungsvoll verankert sind und sich auch im Alltag der Strafverfolgung zum Schutz der Bürgerrechte bewähren.","303",NA
"o  ",NA,NA
"-   Wir setzen uns dafür ein, die Praxis der sogenannten Funkzellenabfragen genau zu beobachten und gegebenenfalls die gesetzlichen Anforderungen an das Verhältnismäßigkeitsprinzip gesetzlich zu konkretisieren.","201",NA
"-   Keinesfalls darf es zu unkontrollierten Massenabfragen – etwa bei grundrechtlich geschützten Versammlungen – kommen.","201",NA
"-    ",NA,NA
"-   Die Rechte der Menschen bei freiwilligen DNA-Reihenuntersuchungen wollen wir stärken.","201",NA
"-   Ansonsten droht eine Aushöhlung des Zeugnisverweigerungsrechts.","201",NA
"-    Deshalb werden wir die Belehrungspflichten ausbauen und weitere verfahrensrechtliche Sicherungen zur Voraussetzung solcher Reihenuntersuchungen machen.","201",NA
"-    ",NA,NA
"-   Den Kernbereich privater Lebensführung wollen wir stärker schützen.","201",NA
"-    Die Aufnahme eines sogenannten Spähangriffs in die Strafprozessordnung lehnen wir ab.","201",NA
"-   Der sogenannte Große Lauschangriff ist vor dem Hintergrund der Rechtsprechung des Bundesverfassungsgerichts und im Hinblick auf den Nutzen für erfolgreiche Verbrechensbekämpfung auf den Prüfstand zu stellen.","201",NA
"-    ",NA,NA
"-   Der „Deal“ im Strafprozess muss gemäß den Vorgaben des Bundesverfassungsgerichts überprüft werden.","201",NA
"-   Sollte diese Überprüfung zeigen, dass sich die Grundsätze des fairen Verfahrens und der schuldangemessenen Strafe nicht ausreichend sicherstellen lassen, so muss der „Deal“ notfalls gesetzlich ausgeschlossen werden.","201",NA
"-    ",NA,NA
"-   Weiterhin wollen wir den Schutz von Berufsgeheimnisträgern – zum Beispiel Ärzten, Anwälten, Geistlichen, Sozialarbeitern – weiter stärken und die Strafprozessordnung überprüfen, ob weitere Berufsgeheimnisträger absoluten Schutz genießen sollten.","201",NA
"-    ",NA,NA
"-   In Strafverfahren muss ein schonender Umgang mit Gewaltopfern selbstverständlich werden.","705",NA
"-   Zivilcourage ist notwendige Voraussetzung der Bürgergesellschaft.","606",NA
"-   Der Staat soll deshalb das Engagement und den Einsatz von Bürgern stärker honorieren, die sich den Straftätern in den Weg stellen, um den Opfern zu helfen.","606",NA
"-   Auch Opfern von Justizirrtümern wollen wir besser helfen.","201",NA
"-   Wir unterstützen deshalb die Einführung einer entsprechenden Anlaufstelle.","303",NA
"-    ",NA,NA
"-   Wir setzen uns für ein modernes Familien-und Erbrecht ein, das die Dispositionsmöglichkeiten der Bürger erweitert.","201",NA
"-   Dazu gehören für uns mehr Testierfreiheit des Erblassers","201",NA
"-   sowie der zusätzliche Güterstand der sogenannten Errungenschaftsgemeinschaft für Ehegatten und eingetragene Lebenspartner.","604",NA
"-   Die familien-und erbrechtliche Situation wollen wir den Gegebenheiten moderner Reproduktionsmedizin (zum Beispiel Samenspenden) anpassen.","604",NA
"-    ",NA,NA
"-   Wir setzen uns weiter für die Europäische Privatgesellschaft, also die Europa-GmbH, ein, um dem exportstarken deutschen Mittelstand eine Rechtsform zur Verfügung zu stellen, mit der sich kostengünstig in ganz Europa operieren lässt.","402",NA
"-    ",NA,NA
"-   Für den liberalen Rechtsstaat ist eine leistungsfähige und unabhängige Justiz unentbehrlich.","201",NA
"-   Zur Stärkung der Selbstverwaltung der Justiz ist das externe Weisungsrecht der Landesjustizverwaltung gegenüber den Staatsanwaltschaften abzuschaffen, um jeden Anschein einer politischen Beeinflussung der Justiz vorzubeugen.","202",NA
"-   Notwendig ist auch eine Verkürzung der Verfahrensdauer vor den Gerichten.","303",NA
"-   Die Justiz wollen wir fit machen für die moderne Informationsgesellschaft und die Globalisierung.","303",NA
"-   Vor den Kammern für Handelsrecht soll künftig auch in englischer Sprache verhandelt werden können.","303",NA
"-   Wir wollen die internationale rechtliche Zusammenarbeit auf dem Feld des Rechtsexports mit den Schwellen-und Übergangsländern ausbauen.","107",NA
"-    ",NA,NA
"-   Um für mehr Rechtssicherheit bei der Frage zu sorgen, wofür der Staat haftbar gemacht werden kann, befürworten wir die Einführung eines Staatshaftungsgesetzes.","201",NA
"-    ",NA,NA
"-   Wir wollen das Urheberrecht modernisieren, damit es den Interessenausgleich zwischen Urhebern, Rechteinhabern sowie Nutzern fair gestaltet und den Zugang zu Wissen und Innovation ermöglicht.","401",NA
"-   Nur wenn klar ist, wem welche geistige Leistung gehört, können die Menschen dieses Eigentumsverhältnis respektieren, faire Handelsbeziehungen darauf aufbauen und neue Geschäftsmodelle damit entwickeln.","401",NA
"-   Forderungen nach Überwachung und Zensur des Internetverkehrs zur Durchsetzung wirtschaftlicher Interessen lehnen wir ab.","403",NA
"-   Die sogenannte „Three Strikes“-Lösung, nach der Bürgern der Zugang zum Internet entzogen werden soll, lehnen wir ab, weil sie unverhältnismäßig ist.","201",NA
"-   Die internationale Zusammenarbeit wollen wir stärken und transparenter gestalten, um Portalen mit eindeutig urheberrechtsverletzenden Inhalten, deren Server in Drittstaaten stehen, die Stirn bieten zu können.","107",NA
"-    Illegale Angebote sollen gezielt bekämpft werden und dürfen für die Betreiber nicht mehr lukrativ sein.","605",NA
"-    ",NA,NA
"-   Das Urheberrecht in der Informationsgesellschaft muss technikoffen sein und die unterschiedlichen Lizenzmodelle diskriminierungsfrei nebeneinander bestehen lassen.","411",NA
"-   Die Wahlfreiheit der Urheber, wie sie ihre Werke vermarkten möchten, wollen wir sichern und den Rechtsrahmen des Urheberrechts so gestalten, dass er offen bleibt für kreative Verwertungsmodelle.","201",NA
"-    ",NA,NA
"-   Forscher und Wissenschaftler sollen weiterhin selbst entscheiden können, ob ihre Werke und Beiträge frei zugänglich sind, oder ob sie unter einer Lizenz stehen.","201",NA
"-   Dies gilt auch für öffentlich geförderte Forschungsprojekte.","201",NA
"-   Diese Freiheit der Entscheidung, wie die eigenen Werke genutzt werden, darf nicht durch gesetzliche Regelungen genommen werden.","201",NA
"-    Nur mit dem Anreiz aller Möglichkeiten der Entfaltung kann Forschung auch jenseits öffentlicher Förderung weiter betrieben werden.","201",NA
"-    Wir setzen uns jedoch bei öffentlich geförderter Forschung für Förderungsrichtlinien ein, die die Publikation der Ergebnisse grundsätzlich zum Ziel hat, soweit keine zwingenden Belange entgegenstehen.","411",NA
"-    ",NA,NA
"-   Im Urheberrecht ist klarzustellen, dass eine Privatkopie ungeachtet eines technischen Kopierschutzes zulässig ist, wenn der Käufer das Werk zuvor erworben hat und die Privatkopie lediglich zum Eigengebrauch wie etwa zur Datensicherung oder zur Wiedergabe auf einem anderen Wiedergabegerät angefertigt wird.","201",NA
"-   Die technischen Mittel zur schrankengemäßen Ingebrauchnahme des Werkes sind vom Rechteinhaber zur Verfügung zu stellen.","201",NA
"-    ",NA,NA
"-   Die Kontenabfrage in verschiedenen Rechtsbereichen gehört auf das absolut erforderliche Maß zurückgeführt.","201",NA
"-   Nur wenn tatsächliche Anhaltspunkte für Steuerhinterziehung, Sozialbetrug oder erhebliche Straftaten vorliegen, sollten Kontenabfragen praktiziert werden.","201",NA
"-   Analog zur Abfrage von Bestandsdaten sollen auch bei Kontoabfragen die Betroffenen nachträglich informiert werden.","201",NA
"-    ",NA,NA
"-   Die Strafbarkeitslücke im Bereich Datenhehlerei gilt es zu schließen.","605",NA
"-    Nicht nur das Sich-Verschaffen und die unbefugte Verwendung von Daten sind zu bestrafen, sondern auch die Weitergabe rechtswidrig erlangter Daten.","605",NA
"-    Deshalb setzen wir uns für die Aufnahme des Straftatbestandes der Datenhehlerei in das Strafgesetzbuch ein.","605",NA
"-    ",NA,NA
"-   Wir Liberale stehen für eine Rechtsfortentwicklung, die legale digitale Geschäftsmodelle und den freien Daten-und Informationsfluss nicht einebnet.","201",NA
"-   Wir setzen uns deshalb u. a. für eine Änderung der Betreiberhaftung ein, um mehr Rechtssicherheit für WLAN-Betreiber zu schaffen.","201",NA
"Mehr Freiheit – liberale Innenpolitik",NA,NA
"Die Menschen in unserem Land sollen ihren eigenen Weg gehen und sich frei entfalten können.","201",NA
"Für die Suche nach dem persönlichen Glück müssen sie aber auch den Raum haben.","201",NA
"Deshalb hat die Verteidigung der Freiheitsrechte des Einzelnen vor Eingriffen des Staates oder Dritter für uns oberste Priorität.","201",NA
"Wir haben Wort gehalten und das Stakkato immer neuer Sicherheitsgesetze beendet.","201",NA
"Dafür haben wir bei der Verlängerung des Terrorismusbekämpfungsergänzungsgesetzes ein ausgewogenes Verhältnis zwischen Freiheit und Sicherheit durchgesetzt.","201",NA
"Dabei wurden Regelungen, die sich als entbehrlich erwiesen haben, ersatzlos gestrichen und rechtsstaatliche Sicherungen eingezogen.","201",NA
"Die verbleibenden Regelungen wurden erneut auf vier Jahre befristet und mit deutlichen Verbesserungen der rechtsstaatlichen Kontrolle und des Grundrechtsschutzes versehen.","201",NA
"Wir haben die Aufklärung der NSU-Morde entschlossen vorangetrieben.","605",NA
"Unser Ziel bleibt es, den Menschen in Deutschland mehr Freiräume zu schaffen.","201",NA
"Mehr Freiheit, den eigenen Weg zu gehen.","201",NA
"Diesen Kurs halten wir.","305",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"-   Wir wollen die Demokratie in unserem Land stärken und beleben.","202",NA
"-   In einer gereiften Demokratie sollen die Bürger auch über Wahlen hinaus einen unmittelbaren Einfluss auf die politische Willensbildung erhalten.","202",NA
"-   Wir setzen uns für eine Öffnung und Stärkung der repräsentativen Demokratie ein.","202",NA
"-   Dazu wollen wir mit der Einführung des Bürgerplenarverfahrens, eines fakultativen Gesetzesreferendums und der verfassungsrechtlichen Verankerung von Volksinitiativen, Volksbegehren und Volksentscheiden eine entsprechende Grundlage schaffen.","202",NA
"-    ",NA,NA
"-   Neue Medien eröffnen neue Chancen für die Bürgerbeteiligung und senken die Hürden zur gemeinsamen Interessenswahrnehmung in unserer Gesellschaft.","202",NA
"-   Wir wollen diese Chancen als Ergänzung für unsere repräsentative Demokratie nutzen.","202",NA
"-   Informationsangebote im Internet eröffnen den Menschen und der Politik neue Chancen der Interaktion.","202",NA
"-    ",NA,NA
"-   Unter Open Data versteht man die freie Verfügbarkeit und Nutzbarkeit von Daten.","411",NA
"-    In der öffentlichen Verwaltung und in öffentlichen Unternehmen liegen eine Vielzahl von Daten vor, die weder aus datenschutz-noch urheberrechtlichen Gründen besonders geschützt werden müssen, sondern zur Nutzung und Weiterverarbeitung zugänglich gemacht werden können.","411",NA
"-   Wir setzen uns für eine Fortführung und den Ausbau bestehender öffentlicher Open-Data-Angebote ein.","411",NA
"-   Möglichst viele Daten aus öffentlicher Verwaltung und öffentlichen Unternehmen sollen dort in maschinenlesbarer Form und unter Verwendung einer offenen Lizenz zur Verfügung gestellt werden, um so eine Nutzung der Daten und Innovationen zu ermöglichen.","411",NA
"-   Die weite Verbreitung des Internets bietet auch Möglichkeiten für eine bessere Bürgerbeteiligung in Deutschland.","202",NA
"-   Wir setzen uns dafür ein, die digitalen Kommunikationswege auszubauen und bei Bedarf neue Kanäle zu schaffen, um die bestehenden Angebote zu ergänzen.","202",NA
"-   Im Bereich des e-Governments sollen die Bürger so besser informiert werden und einfacher mit den staatlichen Stellen kommunizieren können.","303",NA
"-   Langfristiges Ziel ist es, eine Teilhabe auch über moderne Kommunikationswege zu ermöglichen, sodass sich Bürger tagesaktuell an politischen Debatten beteiligen können.","202",NA
"-    ",NA,NA
"-   Demokratie beginnt in unseren Städten und Gemeinden.","301",NA
"-   Deshalb wollen wir die Selbstbestimmung der Kommunen durch eine umfassende Gemeindefinanzreform stärken","301",NA
"-   und setzen uns gleichzeitig für mehr Transparenz und Beteiligung an kommunalen Entscheidungen ein.","202",NA
"-   Wir wollen ein kommunales Ausländerwahlrecht für Drittstaatsangehörige.","202",NA
"-    ",NA,NA
"-   Ein funktionsfähiger öffentlicher Dienst ist eine wichtige Säule unseres demokratischen Rechtsstaats.","303",NA
"-   Wir bekennen uns zum Berufsbeamtentum, weil damit für die Erfüllung hoheitlicher Aufgaben Vorteile verbunden sind, zu denen beispielsweise besondere Loyalitätspflichten und Streikverbot von Beamten gehören.","702",NA
"-   Wir setzen uns für Verbesserungen bei der Mitnahme erworbener Versorgungsansprüche ein, für eine Flexibilisierung des Ruhestandseintritts und für eine Stärkung des Leistungsgedankens.","704",NA
"-    Im Laufbahnrecht soll das Absolvieren einer Station bei einer europäischen oder internationalen Organisation deutlich stärker gewichtet werden als bisher.","704",NA
"-    ",NA,NA
"-   Wir wollen eine wehrhafte Demokratie, die gegen alle extremistischen Bedrohungen gewappnet ist.","605",NA
"-    Terrorismus und Extremismus sind weiterhin konsequent zu bekämpfen und zu verfolgen.","605",NA
"-   Deshalb werden wir uns für den Ausbau und eine stärkere Koordinierung von Deradikalisierungsprogrammen einsetzen.","303",NA
"-    Wo Eingriffe in Bürgerrechte notwendig sind, müssen diese stets neu begründet werden und verhältnismäßig sein.","201",NA
"-   Deshalb wollen wir die geltenden Sicherheitsgesetze fortlaufend auf ihre Angemessenheit überprüfen.","201",NA
"-    ",NA,NA
"-   Auch im Bereich der Polizei bedarf der Kernbereich privater Lebensgestaltung stärkeren Schutzes.","201",NA
"-   Dazu gehört insbesondere das BKA-Gesetz auf den Prüfstand.","201",NA
"-   Wir halten das Instrument der heimlichen Online-Durchsuchung weder für erforderlich noch für geeignet, sondern sehen darin vielmehr einen zu weitreichenden Eingriff in die Grundrechte, der umfassenden Zugriff auf quasi jeden Lebensbereich des Betroffenen ermöglicht.","201",NA
"-    ",NA,NA
"-   Um die Sicherheit in und um Fußballstadien weiter zu verbessern setzen wir Liberale auf die konsequente Umsetzung des Nationalen Konzeptes Sport und Sicherheit (NKSS) und des ZehnPunkte-Plans für mehr Sicherheit im Fußball.","605",NA
"-   Vereine und Verbände leisten hier gemeinsam mit den Fanprojekten eine hervorragende soziale Arbeit.","606",NA
"-    Zur Minderung von Gewalt im Rahmen von Sportveranstaltungen sind präventive Ansätze, ein permanenter Dialog aller Akteure und eine konsequente Strafverfolgung aus unserer Sicht sinnvoller, als der Aufbau von Drohkulissen aus den Reihen der Innenminister der Länder.","201",NA
"-   Bürgerrechte gelten auch im Sport.","201",NA
"-   Wir wenden uns gegen unverhältnismäßige Grundrechtseingriffe gegen Fußballfans.","201",NA
"-    ",NA,NA
"-   Die Freiheit des Einzelnen zu schützen ist die Aufgabe des Staates.","201",NA
"-    Die Sicherheitsbehörden in Deutschland leisten tagtäglich einen herausragenden Beitrag zur Sicherung der Freiheit der Menschen und des Rechtsstaates.","201",NA
"-   Vor allem Polizisten stehen wie kaum eine andere Berufsgruppe für Recht und Gesetz.","605",NA
"-   Damit die hervorragende Arbeit der Polizei auch in Zukunft weitergeführt werden kann, braucht Deutschland eine vernünftige Sicherheitsarchitektur aus Behörden mit guter Ausstattung an Personal und Sachmitteln.","605",NA
"-    ",NA,NA
"-   Polizei ist und bleibt in Deutschland zuallererst Ländersache.","301",NA
"-    In einer föderalen Sicherheitsarchitektur sind die Zusammenarbeit und der Informationsaustausch zwischen allen Behörden jedoch unerlässlich.","303",NA
"-    Um dies weiter zu verbessern, wollen wir die gesetzlichen Grundlagen für gemeinsame Zentren der polizeilichen Zusammenarbeit schaffen und so deren rechtstaatliche Funktion und Kontrolle absichern.","303",NA
"-    Um eine effiziente Verfolgung verfassungsfeindlicher Organisationen und Personen zu gewährleisten, unterstützen wir die Zusammenfassung einzelner Landesverfassungsschutzämter und wollen die Zusammenarbeit der Landesverfassungsschutzämter stärken.","303",NA
"-    ",NA,NA
"-   Auch auf Bundesebene wollen wir die Sicherheitsarchitektur an die Erfordernisse der Zeit anpassen.","605",NA
"-   Eine Ausweitung polizeilicher und nachrichtendienstlicher Kompetenzen des Bundes lehnen wir jedoch ebenso grundsätzlich ab","201",NA
"-   wie einen Einsatz der Bundeswehr im Inneren.","105",NA
"-   Unklare Zuständigkeiten und Doppelzuständigkeiten sind aufzulösen.","303",NA
"-    Polizei und Nachrichtendienste sollen sich auf ihre Kernaufgaben konzentrieren.","303",NA
"-   Die zunehmende Vernachrichtendienstlichung der Polizei lehnen wir ab, ebenso wie die Ausweitung der Zuständigkeiten der Nachrichtendienste in den Bereich der Gefahrenabwehr.","303",NA
"-   Wir setzen uns für die föderale Ordnung im Bereich der Sicherheitsbehörden ein und wollen gleichzeitig eine Rückbesinnung auf die Kompetenzbereiche der Sicherheitsbehörden, sowohl zwischen Bund und Ländern als auch zwischen Polizei und Nachrichtendiensten.","301",NA
"-    Die Aufgaben des Militärischen Abschirmdienstes sollen künftig Bundeswehr und Verfassungsschutz wahrnehmen.","303",NA
"-   Die zersplitterten Strukturen bei der Sicherung unserer Küsten wollen wir in einer nationalen Küstenwache zusammen binden.","303",NA
"-    ",NA,NA
