"content","cmp_code","eu_code"
"Ob bei aktivem Lärmschutz, elektromagnetischen Strahlen und Mobilfunk oder in der Chemiepolitik: GRÜNE setzen auf gesundheitsgerechte Grenzwerte,","403",NA
"auf innovative Produkte,","411",NA
"mehr Transparenz,","405",NA
"und Vorsorge.","403",NA
"Sie legen damit die Grundlage für eine wirtschaftliche Entwicklung, die zugleich nachhaltig ist.","416",NA
"Für die Grünen sind Wasserversorgung und Abwasserbeseitigung Bestandteile der Daseinsvorsorge und müssen öffentliche Aufgaben bleiben.","413",NA
"Union und FDP haben viele wichtige Fortschritte im Bundesrat blockiert.","305",NA
"Für uns bleibt gesundes Wohnen, Schutz vor Fluglärm und mehr Lebensqualität, die keine Frage des Geldbeutels ist, ganz oben auf der Tagesordnung.","503",NA
"Natur schützen",NA,NA
"Wir wollen Lebensräume für die heimische Tier- und Pflanzenwelt sichern und treten ein für den Schutz der biologischen Vielfalt – nicht nur in umzäunten Schutzgebieten, sondern auch in der Fläche.","501",NA
"Damit erhalten wir zugleich Landschaften, in denen es Freude macht, sich zu erholen und Ausgleich und Muße zu finden.","501",NA
"Wir wollen darüberhinaus ein Netzwerk aus miteinander verbundenen Schutzgebieten schaffen.","501",NA
"Dass Mecklenburg-Vorpommern die höchsten Wachstumsraten des Tourismus in ganz Deutschland hat, liegt nicht nur an der Schönheit des Landes, sondern daran, dass dort drei Nationalparks geschaffen wurden.","501",NA
"Die Einrichtung eines Boden-Luft-Schießplatzes in der Kyritz-Ruppiner-Heide lehnen wir ab.","501",NA
"Wir wollen dort sanften Tourismus statt lauter Bomben.","501",NA
"Eine ganze Reihe von Tier- und Pflanzenarten sind in Deutschland akut vom Aussterben bedroht.","501",NA
"Ernste Konflikte können entstehen, wenn ihre letzten Lebensstätten durch Infrastrukturprojekte, Industrieansiedlungen oder andere Planungen bedroht sind.","501",NA
"Das europäische Naturschutzrecht stellt dann zu Recht hohe Hürden auf.","408",NA
"Aber Planungen lassen sich so steuern, dass sie nicht am Naturschutz scheitern müssen.","501",NA
"Nur Phantasielose und Ideologen sehen beides als Gegensatzpaar.","305",NA
"Wir GRÜNEN setzen auf einen vorsorgenden und frühzeitigen Interessenausgleich durch demokratische Planungsprozesse.","202",NA
"Wir wollen, dass sich Gewässer naturnah entwickeln können.","501",NA
"Um unsere Gewässer in einen guten Zustand zu versetzen, muss die Nitratbelastung von Grund- und Oberflächenwassern ebenso vermindert werden wie die diffusen Schadstoffeinträge aus der Landwirtschaft.","501",NA
"Wir wollen den zusätzlichen Flächenverbrauch in Deutschland um 75 Prozent reduzieren und geben der innerstädtischen Entwicklung Vorrang vor dem Bauen auf der grünen Wiese.","501",NA
"Wir wollen ran an die Subventionen, die die Zersiedelung der Landschaft und den Flächenverbrauch künstlich anheizen.","501",NA
"Wir wollen eine Versiegelungsabgabe prüfen und bei einer Reform der Grundsteuer ökologische Kriterien stärker berücksichtigen.","501",NA
"Wir stehen dafür, die Pendlerpauschale deutlich zu verringern und die Eigenheimzulage abzuschaffen.","501",NA
"Gegen den Widerstand der Opposition haben wir die Lehre aus den verheerenden Flutkatastrophen der letzten Jahre gezogen und ein Gesetz zum vorbeugenden Hochwasserschutzgesetz durchgesetzt.","501",NA
"Der Erhalt national bedeutsamer Naturschutzflächen ist eine Aufgabe der öffentlichen Hand.","501",NA
"Wir wollen, dass auch unsere Kinder noch Störche sehen, sich an Vielfalt, Reichtum, Schönheit und Ruhe der Natur erfreuen können.","501",NA
"Wer Naturschutz für Luxus hält und sich den Schutz biologischer Vielfalt für bessere Zeiten aufheben will, gehört nicht an die Regierung sondern ins Artenschutzprogramm für politische Dinosaurier.","501",NA
"Umwelt braucht Schutz – effektiv nicht bürokratisch",NA,NA
"Wir wollen klare, schlanke Gesetze und ihren effektiven Vollzug, um die Umweltpolitik zu stärken und ihre Akzeptanz zu erhöhen.","303",NA
"Ein modernes Umweltrecht braucht deshalb ein Umweltgesetzbuch, in dem alle um-weltbezogenen Gesetze zusammengefasst werden.","303",NA
"Dafür wollen wir streiten!","303",NA
"Zentral hierfür wird sein, dass Bund und Länder das bisher zersplitterte Umweltrecht in weiten Teilen zusammenfassen und die Kompetenzen klarer aufteilen.","303",NA
"Die Planungszeiten von Infrastrukturprojekten können verkürzt werden, ohne Beteili-gungsrechte für Bürgerinnen und Bürger einzuschränken.","303",NA
"Wir wollen eine klare Kennzeichnung von Produkten und eine Ausweitung des Haftungsrechtes, damit sich gute Produkte schnell am Markt durchsetzen und Umweltschäden von vornherein vermieden werden.","403",NA
"Anders als Merkel und Westerwelle, die mit ihren ideologischen Attacken Umweltstandards schleifen wollen, wollen wir Überregulierungen dort abbauen, wo es nötig ist.","303",NA
"Wir wissen aber auch, dass Bürokratieabbau kein Selbstzweck ist:","303",NA
"Eine intakte Umwelt ist ein ho-her Wert für sich und ein positiver Standortfaktor.","408",NA
"Eine starke Stimme den Verbraucherinnen und Verbrauchern",NA,NA
"Eines haben Sie mit uns GRÜNEN ganz sicher auf der Habenseite: Eine aktive Verbraucherpolitik und konsequent verfolgten Verbraucherschutz.","403",NA
"Die BSE-Krise hatte die Misere im Lebensmittelbereich endgültig ans Licht gebracht:","403",NA
"Die herkömmliche Landwirtschaftspolitik hatte versagt.","403",NA
"Grüne Politik zeigt die Alternative: national wie international setzen wir auf die Agrarwende, wir haben die gesamte Kette der Lebensmittelproduktion vom Acker bis zum Teller unter einem Dach vereint","305",NA
"und die Verbraucherinnen und Verbraucher in die erste Reihe gebracht.","403",NA
"Die Menschen wollen sicher bei allem sein, was auf ihrem Teller landet.","403",NA
"Sie wollen, dass es gut und gesund ist.","403",NA
"Sie wollen wissen, was drin ist.","403",NA
"Zu Recht.","403",NA
"Es wurde aber schnell deutlich, wie mangelhaft der Verbraucherschutz auch in vielen anderen Alltagsbereichen war: Angefangen von Schadstoffen in Babygläsern bis hin zu unseriösen Anbietern von 0190er-Telefonnummern oder Versicherungen.","403",NA
"Jeden Tag kommen neue Produkte auf den Markt und machen den Verbraucherschutz zu einer dauerhaften Aufgabe.","403",NA
"Die Verbraucher sind Unternehmen hilflos ausgeliefert, wenn sie nicht wissen, was in Produkten steckt.","403",NA
"Gleichzeitig stellen sich ihnen täglich neue Herausforderungen wie in der Gesundheits- und Altersvorsorge oder in der digitalisierten Welt.","403",NA
"Wenn die Menschen Eigenverantwortung übernehmen, dann wollen wir Rahmenbedingungen sichern, damit sie nicht über den Tisch gezogen werden.","403",NA
"Der Markt allein wird Konsum und Produktion nicht von alleine in die ökologisch und sozial richtige Richtung im Sinne der Verbraucherinnen und Verbraucher leiten.","403",NA
"Sie fordern zu Recht, dass die Wirtschaft ihnen auf Augenhöhe begegnet.","403",NA
"Als Grüne werden wir Informations- und Beratungsangebote für VerbraucherInnen verstärkt fördern.","403",NA
"Wir nehmen Unternehmen in die Verantwortung und zeigen Wege auf, wie sie Verbraucherorientierung zum Standortvorteil machen können","403",NA
"und wie die Übernahme gesellschaftlicher Verantwortung auch international zum Wettbewerbsvorteil wird.","408",NA
"CDU/CSU wollen das Verbraucherministerium abschaffen und zurück in eine Zeit, in der Verbraucherrechte keine Stimme in der Regierung hatten.","305",NA
"Gen-Food – Nein Danke!",NA,NA
"Die Lobby der Agro-Gentechnik fährt in einer große Koalition mit Union, FDP, PDS und Teilen der SPD einen Generalangriff gegen die gentechnikfreie Landwirtschaft und die Mehrheit der Verbraucher.","305",NA
"Agro-Gentechnik, Biopiraterie und Saatgutmonopole gefährden weltweit die Vielfalt und Sicherheit unserer Nahrungsgrundlage.","403",NA
"Deshalb ist es richtig, dass sich die Mehrheit der Verbraucherinnen und Verbraucher und Landwirtinnen und Landwirte gegen Gentechnik auf dem Teller und auf dem Acker wehren.","403",NA
"Wir GRÜNEN nehmen die Menschen ernst.","305",NA
"Wir GRÜNE wollen keine gentechnisch-veränderten Lebensmittel.","305",NA
"Landwirtschaft und Gentechnik – das bedeutet Monopole industrieller Großkonzerne, das bedroht gentechnikfreie Landwirtschaft und gefährdet Arbeitsplätze im ökologischen Landbau, und das bedeutet massive Subventionierung durch öffentliche Steuergelder und leere Arbeitsplatzversprechungen.","403",NA
"Wir nehmen Angriffe auf die Wahlfreiheit der Verbraucherinnen und Verbraucher nicht hin und haben ein Gentech-nikgesetz auf den Weg gebracht, das der schleichenden Einführung von Gen-Food auf unseren Feldern sowie in den Supermarktregalen Regeln setzt, Transparenz gewährleistet, eine klare Verursacherhaftung einführt und damit bislang erfolgreich Einhalt gebietet.","403",NA
"Agrarwende für eine naturverträgliche Landwirtschaft und gesunde Lebensmittel",NA,NA
"Ohne uns GRÜNE gäbe es die Agrarwende nicht.","305",NA
"Nicht in der EU und nicht in Deutschland.","305",NA
"Durch die Agrarwende haben wir begonnen, die Förderung der landwirtschaftlichen Betriebe endlich an Kriterien der Nachhaltigkeit auszurichten.","416",NA
"Wir dürfen nicht länger wegschauen, welche Folgen eine Landnutzung, die nicht die Ressourcen schont, für die kommenden Generation hat.","501",NA
"Wir wollen gute und gleichzeitig preiswerte Lebensmittel.","403",NA
"Wir wollen den ökologischen Landbau als Vorreiter einer ökologisch, sozial und ökonomisch nachhaltigen Wirtschaftsweise und der artgerechten Tierhaltung weiter fördern.","703",NA
"Die erfolgreiche Einführung des Biosiegels ist wichtiger Teil der Erfolgsgeschichte des Biomarktes.","403",NA
"Ziel von BÜNDNIS 90/DIE GRÜNEN ist es, Produkte aus ökologischem Landbau für alle zugänglich zu machen.","503",NA
"Auch in der Landwirtschaft wollen wir die Biodiversität erhalten, z.B. durch den Erhalt alter Tierrassen und Pflanzensorten, die gleichzeitig helfen können, von anfälligen Monokulturen wegzukommen.","501",NA
"Auch wenn sich der Agrartanker der EU nur sehr schwerfällig bewegt, so ist die Wende doch unumkehrbar eingeleitet.","108",NA
"Endlich wird Klasse und nicht nur Masse gefördert.","703",NA
"Nur so kann die europäische und deutsche Landwirtschaft im internationalen Wettbewerb bestehen.","703",NA
"Endlich werden Grünlandstandorte gegenüber dem Ackerbau nicht länger benachteiligt.","403",NA
"Die EU-Mittel müssen immer stärker an gesellschaftlichen Zielen wie dem Ressourcenschutz und der ländliche Entwicklung ausgerichtet werden.","501",NA
"So kann auch das Potenzial der ländlichen Räume insbesondere in den Bereichen der nachwachsenden Rohstoffe und der erneuerbaren Energien ausgeschöpft werden.","501",NA
"Die weitere Modernisierung der europäischen Landwirtschaft muss sich dar-über hinaus konsequent an den Kriterien einer gerechten Globalisierung messen lassen.","503",NA
"Der Abbau von klassischen Agrarsubventionen ist ein wichtiger Schritt, um Mittel so zu steuern, dass sie die Zukunftsfähigkeit des Wirtschaftszweigs der Landwirtschaft erhöhen.","303",NA
"Dafür braucht es starke GRÜNE: CDU/CSU und Bauernverband haben bereits angekündigt, dass sie die Verkrustungen und Auswüchse des überkommenen Subventionssystems weiter erhalten bzw. wieder einführen wollen.","305",NA
"Tiere brauchen Rechte",NA,NA
"Tierschutz hat dank unserer zahlreichen Initiativen in den letzten Jahren einen größeren politischen Stellenwert erreicht.","501",NA
"Unwürdige Zustände bei der Haltung, der Gesundheit und beim Transport von Tieren oder einer Schlachtung völlig ohne Betäubung werden wir nicht weiter akzeptieren.","501",NA
"Wir lehnen die nicht artgerechte Haltung von Wildtieren im Zirkus ab.","501",NA
"Ebenso lehnen wir deren Import als Heimtiere ab.","501",NA
"Wir werden das Verbot der Käfighaltung von Legehennen weiter gegen die Eierbarone in der CDU/CSU und im Bauernverband verteidigen.","303",NA
"Tierversuche müssen konsequent durch alternative Testmethoden ersetzt werden.","501",NA
"Wir wollen ein Jagdgesetz, das endlich dem Tier-, Arten- und Naturschutz Rechnung trägt.","501",NA
"Wir haben ganz konkrete Vorschläge zur wesentlichen Verbesserung der Pelztierhaltung vorgelegt.","305",NA
"Der erfolgreichen Verankerung des Tierschutzes im Grundgesetz muss nun ein Klagerecht für Tierschutzverbände folgen.","501",NA
"Chancen für den ländlichen Raum",NA,NA
"Die Agrarwende hat den Landwirten und Landwirtinnen, sowie dem ländlichen Raum insgesamt neue Perspektiven eröffnet.","703",NA
"Die Landwirtschaft der Zukunft braucht eine kluge Mischung.","703",NA
"Durch die Förderung von Biomasse und Erneuerbaren Energien können Landwirte zu Energiewirten werden.","703",NA
"Die Pflege der Kulturlandschaft und naturverträglicher Tourismus haben durch uns einen neuen Stellenwert erhalten und Landwirten zusätzliche Einnahmequellen erschlossen.","703",NA
"Regionale Wirtschaftskreisläufe und Direktvermarktung stärken zusätzlich die Wertschöpfung vor Ort.","703",NA
"Nachwachsende Rohstoffe sind die Basis ökologischen Wirtschaftens: In der Strom- und Wärmeerzeugung, als Biokraftstoff und als Grundstoff in der chemischen Industrie, vom Hausbau bis hin zur Herstellung von Kanus oder Fahrradhelmen wachen ihre Einsatzmöglichkeiten.","501",NA
"Schadstoffeinträge und extreme Witterungsverhältnisse machen dem Wald zu schaffen.","501",NA
"Durch Anstrengungen im Klimaschutz, bei der Luftreinhaltung, den Erhalt der Artenvielfalt und eine naturnahe Bewirtschaftung muss der Wald geschützt werden.","501",NA
"Ihm kommt neben seiner ökologischen Bedeutung auch eine große Rolle bei der stofflichen und energetischen Verwendung des Rohstoffs Holz zu.","501",NA
"Wir wollen die umweltverträgliche Nutzung des Waldes durch eine zertifizierte Bewirtschaftung, wie mit dem FSC-Siegel – gewährleisten.","501",NA
"Wenn wir hohe Lebensqualität in lebenswerten Landschaften und guten und gesunden Lebensmitteln flächendeckend allen zugänglich machen wollen, müssen wir Stadt und Land zusammen denken.","305",NA
"Gesunde Ernährung",NA,NA
"Mit einem Politikwechsel haben wir Verbraucherschutz und Lebensmittelsicherheit unter ein Dach gestellt und endlich für eine bessere Durchschaubarkeit des Systems gesorgt.","303",NA
"Wir haben die Risikobewertung und das Krisenmanagement in unabhängige Hände gelegt.","303",NA
"Das war ein Kraftakt und wir haben ihn in Deutschland und parallel in der EU bewerkstelligt.","305",NA
"Endlich werden nicht nur Lebensmittel, sondern auch Futtermittel scharf kontrolliert – schließlich sind die Futtermittel häufigste Ursache von Lebensmittelskandalen.","403",NA
"Aber auch die zusätzliche Anreicherung von Lebensmittel mit Zusatzstoffen stellt uns vor große Herausforderungen, weil hier die Grenzen zu Arzneimitteln zunehmend verschwimmen.","403",NA
"Eine wichtige Aufgabe besteht auch künftig darin, die Belastung von Lebensmitteln mit Pestiziden oder anderen Schadstoffen deutlich zu reduzieren.","403",NA
"Immer mehr Produkte werden als Kinderlebensmittel beworben, die Kinder nicht brauchen und vor allem zu süß, salzig oder fett sind.","403",NA
"Immer wichtiger wird eine genaue Kennzeichnung von Lebensmitteln, da gerade Kinder immer häufiger Allergien und Unverträglichkeiten entwickeln.","403",NA
"Falsche Ernährung kann zu erheblichen gesundheitlichen Problemen wie Übergewicht und Folgeerkrankungen führen.","403",NA
"Jede/r Zweite ist bereits davon betroffen.","403",NA
"Deshalb unterstützen wir durch eine neue Ernährungsbewegung gesunde Ernährung, Bewegung und Stressbewältigung.","403",NA
"Eine Stigmatisierung von Menschen auf Grund ihrer Essgewohnheiten oder ihres Körpergewichts lehnen wir ab.","705",NA
"Gesundheit und Genuss ergänzen sich.","0",NA
"Verbraucherinnen und Verbraucher haben Rechte",NA,NA
"Information muss für jeden und jede – für alt und jung und für alle Bildungsschichten - leicht verständlich sein.","403",NA
"An einer Verankerung des Rechts auf Information in einem Verbraucherinformationsgesetz und der Stärkung der Verbrauchervertretung durch ein Verbandsklagerecht halten wir fest, auch wenn CDU/CSU/FDP diese bereits zweimal im Bundesrat verhindert haben.","403",NA
"Unsere Politik orientiert sich daran, dass jeder einen Zugang zu Leistungen der Grundversorgung wie gesunde Lebensmittel, nachhaltige Energieversorgung, Girokonto, zuverlässigem Personenverkehr, modernen Kommunikationsmitteln haben soll.","503",NA
"Eine aktive Verbraucherpolitik unterstützt die Wirtschaft in ihrer Zukunftsfähigkeit.","403",NA
"Nicht umsonst orientieren sich erfolgreiche Firmen in anderen Ländern an einem Index für Verbrauchervertrauen.","403",NA
"Einige Bereiche wie die Telekommunikation, Finanzdienstleistungen, e-commerce und der Umgang mit Verbraucherdaten können nur funktionieren, wenn sich die Verbraucher als Vertragspartnerinnen und -partner auch sicher fühlen.","403",NA
"Wir sorgen gerade hier für mehr Verbraucherschutz und wollen damit dem Wachstum auf den Märkten des 21. Jahrhunderts den Boden bereiten.","403",NA
"Digitale Daten der Verbraucherinnen und Verbraucher schützen1",NA,NA
"Die Digitalisierung unserer Gesellschaft darf nicht zu Einschränkungen von Grundrechten führen.","201",NA
"Unsere Grundmaxime lautet dabei: Meine Daten gehören mir.","201",NA
"Dies gilt beim ”Surfen” und im  e-commerce genauso wie bei Kundenbindungssystemen und digitalen Karten aller Art.","201",NA
"Die Verbraucherinnen und Verbraucher wollen mehr Transparenz und einen besseren Schutz ihrer Privatsphäre.","403",NA
"Mit der von uns geplanten Vergabe von Datenschutzgütesiegeln nach unabhängiger Begutachtung kann Datenschutz zu einem echten Wettbewerbsvorteil werden.","403",NA
"Auch muss anonymes ”Surfen” und verschlüsselte Kommunikation weiter möglich sein.","201",NA
"Wir fordern eine deutliche Kennzeichnungspflicht der in der Warenlogistik eingesetzten RFID-Chips und der entsprechenden Lesegeräte, sowie die Pflicht zur Deaktivierung der Chips, so-bald die Ware in den Besitz der EndverbraucherInnen übergeht.","403",NA
"Es muss weiterhin möglich sein, Musik für private Zwecke zu kopieren oder Filme aus dem Fernsehen aufzunehmen – auch wenn es sich um digitale Medien handelt.","403",NA
"Wir wollen eine durchsetzungsstarke digitale Privatkopie im Urheberrecht, die nicht durch Kopierschutzmaßnahmen ausgehebelt werden darf.","403",NA
"Moderne Mediennutzungsformen wie Tauschbörsen sind Teil der heutigen Jugendkultur.","706",NA
"Einer ”Kriminalisierung der Schulhöfe und einem Auskunftsrecht von Rechteinhabern gegenüber Internet-Providern erteilen wir daher eine klare Absage.","201",NA
"Wir setzen uns vielmehr für eine gerechte Balance zwischen den Interessen der VerbraucherInnen und den UrheberInnen und VerwerterInnen kultureller Güter ein.","403",NA
"Die neue Bildungspolitik –  Soziale Gerechtigkeit, Leistung und Verantwortung",NA,NA
"Die solidarische Modernisierung unseres Landes ist ohne gerechte Bildungschancen für alle nicht denkbar.","503",NA
"Bildung ist die Basis, auf der jeder Mensch selbständig das Leben gestalten und Verantwortung übernehmen kann: für sich, für die Gesellschaft und für die Umwelt.","506",NA
"Bildungspolitik ist eine Querschnittsaufgabe.","506",NA
"In der Bildung liegt in einem rohstoffarmen Land der Schlüssel zu Freiheit, Wohlstand und sozialer Sicherheit.","506",NA
"Bildung ist für uns mehr als die Anhäufung von ökonomisch verwertbarem Wissen, aber gute Bildungspolitik ist immer auch gute Wirtschaftspolitik.","506",NA
"Eine Wissensgesellschaft im globalen Wertbewerb kann es sich nicht leisten, Talente und Begabungen unentdeckt zu lassen.","506",NA
"Gerade eine schrumpfende und alternde Gesellschaft hat einen steigenden Bedarf an gut ausgebildeten Jüngeren und gut weitergebildeten Älteren.","506",NA
"Bislang aber selektiert das deutsche Bildungssystem auf fast skandalöse Weise.","503",NA
"Wie nirgends sonst in Europa entscheidet in unserem Land die soziale und ethnische Herkunft über die Bildungs- und Lebenschancen.","503",NA
"Wir GRÜNEN wollen Sie für nicht mehr und nicht weniger als eine Bildungsrevolution in unserem Land gewinnen, die endlich allen gleiche Chancen einräumt.","503",NA
"Die Weichen für das ganze Leben werden im Kindesalter gestellt.","503",NA
"Alle sollen – egal ob Junge oder Mädchen – unabhängig von ihrer Herkunft und dem Geldbeutel ihrer Eltern die Möglichkeit haben, das Beste aus ihren Fähigkeiten zu machen.","503",NA
"Dafür müssen sich unsere Kindertagesstätten, Schulen und Betreuungsangebote ändern.","503",NA
"Wir wollen bessere Leistungen für alle, in der Spitze wie in der Breite.","506",NA
"Wir dürfen kein Kind zurücklassen - alle sollen ihre Begabungen entfalten können.","503",NA
"Deshalb setzen wir auf individuelle Förderung und darauf, dass die Schule der Zukunft die zunehmende Un-terschiedlichkeit ihrer Schülerinnen und Schüler als Chance begreift, so dass alle bessere Lernchancen haben – die Hochbegabten wie die Benachteiligten.","506",NA
"Der Schlüssel für Veränderungen im Bildungssystem ist die Selbständigkeit von Schulen und Hochschulen.","506",NA
"Sie müssen Verantwortung übernehmen für alle SchülerInnen und Studierenden.","506",NA
"Mit selbständigen und vielfältigen Bildungseinrichtungen, die sich an Bildungsstandards orientieren und die evaluiert werden, sind bessere Leistungen möglich als am Gängelband der Kultusbürokratie.","303",NA
"Wir setzen auf den Wettbewerb um die besten pädagogischen Konzepte und das Vertrauen in die Akteure in Kindertageseinrichtungen, Schulen und Hochschulen.","403",NA
"Für diese neue Bildungspolitik wollen wir uns auf Länderebene einsetzen und sie vom Bund unterstützen.","506",NA
"Unsere Hochschulen sollen weder reine Lern- und Forschungsfabriken noch Elfenbeintürme sein, sondern brauchen wissenschaftliche Exzellenz genauso wie Freiräume und Selbstverantwortung und den engagierten Austausch mit der Gesellschaft.","506",NA
"Wir setzen auf ein durchlässiges Bildungssystem statt auf Selektion und Ausgrenzung, weil es dem Anspruch des Lebenslangen Lernens besser als bisher gerecht wird.","503",NA
"Dazu gehört auch die Förderung außerschulischer Kinder- und Jugendarbeit.","503",NA
"Und Bildung ist uns etwas wert.","506",NA
"Wir halten am Bildungsföderalismus fest,","301",NA
"fordern aber zugleich bundeseinheitliche Bildungsstandards  für Schulen, Hochschulen und die Berufsausbildung.","302",NA
"Um mit dem deutschen Bildungssystem in die internationale Spitzengruppe vorzustoßen, wollen wir uns dafür einsetzen, dass die Mittel für die Bildungspolitik der Länder im Rahmen der Föderalismusreform erheblich gesteigert werden.","506",NA
"Lernen früh fördern – ein Leben lang",NA,NA
"Wir wollen mehr und früher fördern.","504",NA
"Dabei müssen wir auch zugunsten der Kleinen umschichten.","504",NA
"Bildung beginnt bei der Kinderbetreuung.","504",NA
"Deshalb wollen wir mit zusätzlichen Mitteln die pädagogische Qualität verbessern und den Bildungsauftrag der Kita stärken.","506",NA
"Wir wollen erreichen, dass mittelfristig das Angebot einer Kita beginnend im letzten Jahr vor der Schule gebührenfrei wird.","504",NA
"Ziel ist es, dass alle Kinder dieses Angebot wahrnehmen.","504",NA
"Dafür muss der Bund eine finanzielle Mitverantwortung übernehmen.","504",NA
"Wenn dann noch eine Schule der individuellen Förderung nach dem Muster der Pisa-Gewinner folgt, können wir auch das dreigliedrige Schulsystem der frühen Selektion hinter uns lassen.","503",NA
"Dort gilt, was für uns Ziel ist: Kein Kind wird zurückgelassen und kein Kind aufgehalten.","503",NA
"Dabei hilft unser Ganztagsschulprogramm, mit dem wir diesem Schultyp schon heute vielerorts etabliert haben.","506",NA
"So haben wir individuelles Lernen gefördert und Familien entlastet.","503",NA
"Ohne den Bund wäre dieser Erfolg nicht möglich gewesen.","305",NA
"Wo nötig, müssen Bund und Länder deshalb auch weiterhin zusammenarbeiten können.","303",NA
"Um die Bildungsqualität zu steigern, wollen wir neben einer Ausweitung und Umschichtung der Mittel Qualitätsstandards auf allen Ebenen einführen, die ErzieherInnenausbildung auf Fachhochschulniveau bringen und die LehrerInnenausbildung verbessern.","506",NA
"Den Beamtenstatus brauchen wir dafür nicht.","303",NA
"Wir wollen Genderkompetenz wie auch interkulturelle Kompetenz zu einem verpflichtenden Baustein bei der Ausbildung machen.","506",NA
"Der enge Zusammenhang von sozialer Herkunft und Bildungserfolg verfestigt die Ausgrenzung vor allem von Kindern und Jugendlichen mit Migrati-onshintergrund über Generationen hinweg.","503",NA
"Vorrangiges Ziel muss es deswegen sein, die Defizite des deutschen Bildungssystems im Umgang mit sozialer und kultureller Heterogenität zu überwinden.","503",NA
"Der Erwerb der deutschen Sprache ist dafür eine wichtige Grundvoraussetzung, deshalb muss die Ausbildung der pädagogischen Berufe darauf ausgerichtet werden.","606",NA
"Gute berufliche Aus- und Weiterbildung ist ein Garant für individuelle Lebensperspektiven und einen modernen Standort.","411",NA
"In den letzten Jahren überstieg aber die Nachfrage nach Ausbildungsplätzen stets das Ange-bot, die Investitionen in Weiterbildung stagnierten.","411",NA
"Das wollen wir ändern und auch dafür sorgen, dass sich gerade die großen Unternehmen nicht aus ihrer gesellschaftlichen Verantwortung davonstehlen.","411",NA
"Wir haben die Berufsausbildung bereits entschlackt und modernisiert.","303",NA
"Jetzt sind die Unternehmen am Zuge, auf der Grundlage der verbesserten Bedingungen auch genügend Ausbildungsplätze zur Verfügung zu stellen.","411",NA
"Sollte der geschlossene Ausbildungspakt dieses nicht leisten können, so wollen wir eine Ausbildungsplatzumlage einführen.","411",NA
"Jugendliche, die keinen betrieblichen Ausbildungsplatz bekommen haben, müssen die Chance auf eine gleichwertige schulische Ausbildung bekommen.","706",NA
"Sie sollen anerkannte Qualifikationsbausteine und Abschlüsse absolvieren können, statt wie bisher in Warteschleifen abgeschoben zu werden.","706",NA
"Daneben unter-stützen wir erwachsene Lernende, um neue flexible Lebensentwürfe mit immer wiederkehrenden Lernphasen zu ermöglichen.","503",NA
"Besonders wollen wir die Angebote für Migrantinnen und Migranten, Ältere, Menschen mit geringem Einkommen und geringen Qualifikationen und all denen, die wieder in den Beruf einsteigen wollen, gezielt verbessern.","503",NA
"Beschäftigungsfähigkeit hängt in Zukunft immer stärker von lebensbegleitender Weiterbildung ab;","411",NA
"besonders die Weiterbildungsangebote für Ältere müssen erweitert werden.","706",NA
"Grüne Ansätze sind öffentlich zugängliche und bezahlbare Weiterbildung für alle zu erhalten bzw. bedarfsgerecht auszubauen, ergänzt durch zinsgünstige Bildungskredite und staatlich gefördertes Bildungssparen und eine Sicherung des Lebensunterhaltes während längerer Lernphasen, z.B. durch Lernzeitkonten.","506",NA
"Das Nachholen von Schul-, Hochschul- und Berufsbildungsabschlüssen ist durch ein einkommens- und vermögensabhängiges System von Zuschüssen und Darlehen zu fördern.","506",NA
"Die Aus- und Weiterbildung in den Regionen wollen wir mit einer Stiftung für betriebliche Bildung unterstützen.","411",NA
"Zukunftsfähige Hochschulen für die Wissensgesellschaft",NA,NA
"Der Zugang zu akademischer Bildung wird für die Einzelnen immer entscheidender für die Chancen auf dem Arbeitsmarkt, aber auch für ein emanzipiertes selbstbestimmtes Leben.","506",NA
"Im Vergleich mit anderen OECD-Staaten, insbesondere mit den skandinavischen Ländern, ist Deutschland insgesamt Schlusslicht bei der Anzahl der Studierenden.","506",NA
"Wir wollen, dass die Zahl der HochschulabsolventInnen steigt.","506",NA
"An die Hochschule gehört, wer das Zeug dazu hat, unabhängig vom Geldbeutel der Eltern.","503",NA
"Deshalb haben wir das Bafög verbessert, indem wir den Kreis der Geförderten erhöht und den Darlehensanteil auf 10.000 Euro begrenzt haben.","506",NA
"Wir wollen das Bafög zu einer elternunabhängigen Unterstützung ausbauen.","503",NA
"Das Erststudium bis zum Diplom, Magister, Master oder einem vergleichbaren Grad soll gebührenfrei bleiben.","506",NA
"Den Zugang für befähigte Nicht-Abiturienten wollen wir erleichtern.","503",NA
"Wir wollen die Hochschulfinanzierung zu einem relevanten Teil an die Nachfrage der Studierenden koppeln, um deren Bedürfnissen mehr Gewicht zu verleihen.","506",NA
"Dazu können Gutscheine, Studienkonten oder auch Indikatorenmodelle eingesetzt werden.","506",NA
"Zugleich wollen wir den Hochschulen mehr Autonomie, etwa bei der Auswahl von Studierenden, geben.","506",NA
"Die Hochschulen sollen sich ihren Studierenden aussuchen und Studierende sollen sich ihre Hochschule aussuchen – beide auf gleicher Augenhöhe.","506",NA
"Damit auch die Studierenden sich ihre Hochschule aussuchen können, bedarf es besserer Studienbedingungen und ausreichend vieler Studienplätze.","506",NA
"Über einen fairen Wettbewerb tragen wir mehr Effizienz und Transparenz in die Hochschulen.","303",NA
